ID,Nombre,IdFutwiz,Enlace,Media,Calidad,Equipo,Liga,Pais,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
7509,branco van den boomen,13405,https://www.futwiz.com/en/fifa22/player/branco-van-den-boomen/13405,71,silver,Toulouse FC,FRA 2,Holanda,65,68,74,68,66,76
7510,edgar,13406,https://www.futwiz.com/en/fifa22/player/edgar/13406,71,silver,Real Betis BalompiA(c),ESP 1,España,60,49,58,62,71,78
7511,samuel portugal,13407,https://www.futwiz.com/en/fifa22/player/samuel-portugal/13407,71,silver-nr,Portimonense,POR 1,Brasil,74,67,72,75,43,67
7512,jalil elias,13408,https://www.futwiz.com/en/fifa22/player/jalil-elias/13408,71,sudamericana,San Lorenzo de Almagro,ARG 1,Argentina,68,57,69,69,70,74
7513,alvaro tejero,13409,https://www.futwiz.com/en/fifa22/player/alvaro-tejero/13409,71,silver-nr,SD Eibar,ESP 2,España,78,61,66,71,65,67
7514,kerim mrabti,13410,https://www.futwiz.com/en/fifa22/player/kerim-mrabti/13410,71,silver,KV Mechelen,BEL 1,Suecia,80,72,69,71,51,74
7515,gabriel fuentes,13411,https://www.futwiz.com/en/fifa22/player/gabriel-fuentes/13411,71,libertadores,Junior de Barranquilla,CON1,Colombia,82,44,60,68,65,73
7516,ales hruska,13412,https://www.futwiz.com/en/fifa22/player/ales-hruska/13412,71,silver-nr,Viktoria PlzeA,CSK 1,Republica Checa,69,70,70,69,31,68
7517,bart schenkeveld,13413,https://www.futwiz.com/en/fifa22/player/bart-schenkeveld/13413,71,silver,Panathinaikos,GRE 1,Holanda,77,39,59,64,70,76
7518,ivan santini,13414,https://www.futwiz.com/en/fifa22/player/ivan-santini/13414,71,silver,Al Fateh,SAU 1,Croacia,40,76,53,59,40,84
7519,anibal godoy,13415,https://www.futwiz.com/en/fifa22/player/anibal-godoy/13415,71,silver-nr,Nashville SC,USA 1,Panamá,32,55,64,66,64,75
7520,igor diveev,13416,https://www.futwiz.com/en/fifa22/player/igor-diveev/13416,71,silver,CSKA Moskva,RUS 1,Rusia,61,34,58,57,73,70
7521,ryota oshima,13417,https://www.futwiz.com/en/fifa22/player/ryota-oshima/13417,71,silver,Kawasaki Frontale,JPN 1,Japon,83,69,70,73,64,61
7522,marko tolic,13418,https://www.futwiz.com/en/fifa22/player/marko-tolic/13418,71,silver,Dinamo Zagreb,CRO 1,Croacia,63,72,73,77,40,68
7523,myziane maolida,13419,https://www.futwiz.com/en/fifa22/player/myziane-maolida/13419,71,silver-nr,Hertha BSC,GER 1,Francia,78,68,63,75,24,58
7524,judson,13420,https://www.futwiz.com/en/fifa22/player/judson/13420,71,silver-nr,San Jose Earthquakes,USA 1,Brasil,69,42,59,63,67,76
7525,nick marsman,13421,https://www.futwiz.com/en/fifa22/player/nick-marsman/13421,71,silver-nr,Inter Miami,USA 1,Holanda,72,67,69,73,43,70
7526,reinier,13422,https://www.futwiz.com/en/fifa22/player/reinier/13422,71,silver,Borussia Dortmund,GER 1,Brasil,77,68,64,75,43,65
7527,joao pedro,13423,https://www.futwiz.com/en/fifa22/player/joao-pedro/13423,71,silver-nr,Watford,ENG 1,Brasil,78,68,59,74,22,57
7528,joe lolley,13424,https://www.futwiz.com/en/fifa22/player/joe-lolley/13424,71,silver-nr,Nottingham Forest,ENG 2,Inglaterra,82,68,67,75,49,56
7529,jack elliott,13425,https://www.futwiz.com/en/fifa22/player/jack-elliott/13425,71,silver,Philadelphia Union,USA 1,Inglaterra,53,24,46,49,72,79
7530,arnor sigurdsson,13426,https://www.futwiz.com/en/fifa22/player/arnor-sigurdsson/13426,71,silver-nr,Venezia,ITA 1,Islandia,76,68,67,73,41,62
7531,nahuel ferraresi,13427,https://www.futwiz.com/en/fifa22/player/nahuel-ferraresi/13427,71,silver-nr,Estoril Praia,POR 1,Venezuela,65,26,48,42,71,74
7532,sten michael grytebust,13428,https://www.futwiz.com/en/fifa22/player/sten-michael-grytebust/13428,71,silver-nr,Vejle BK,DEN 1,Noruega,73,70,65,72,44,71
7533,joseph paintsil,13429,https://www.futwiz.com/en/fifa22/player/joseph-paintsil/13429,71,silver-nr,Genk,BEL 1,Ghana,85,66,60,75,32,61
7534,sandro manoel,13430,https://www.futwiz.com/en/fifa22/player/sandro-manoel/13430,71,silver,Al Taawoun,SAU 1,Brasil,61,55,69,64,66,80
7535,theo valls,13431,https://www.futwiz.com/en/fifa22/player/theo-valls/13431,71,silver,Servette FC,CHE 1,Francia,65,66,73,71,64,69
7536,anastasios chatzigiovanis,13432,https://www.futwiz.com/en/fifa22/player/anastasios-chatzigiovanis/13432,71,silver-nr,Panathinaikos,GRE 1,Grecia,80,62,68,74,36,61
7537,edimilson fernandes,13433,https://www.futwiz.com/en/fifa22/player/edimilson-fernandes/13433,71,silver-nr,Arminia Bielefeld,GER 1,Suiza,67,65,67,72,70,69
7538,lucas souza,13434,https://www.futwiz.com/en/fifa22/player/lucas-souza/13434,71,silver,Apoel FC,CYP 1,Brasil,56,57,57,60,70,81
7539,willyan,13435,https://www.futwiz.com/en/fifa22/player/willyan/13435,71,silver,Portimonense,POR 1,Brasil,56,45,55,63,70,78
7540,eric remedi,13436,https://www.futwiz.com/en/fifa22/player/eric-remedi/13436,71,silver,San Jose Earthquakes,USA 1,Argentina,54,50,63,64,66,83
7541,ezequiel canete,13437,https://www.futwiz.com/en/fifa22/player/ezequiel-canete/13437,71,sudamericana,UniA3n de Santa FA(c),ARG 1,Argentina,71,70,70,71,50,68
7542,diego bejarano,13438,https://www.futwiz.com/en/fifa22/player/diego-bejarano/13438,71,sudamericana,Club BolAvar,ARG 1,Bolivia,66,38,61,62,68,58
7543,robin hack,13439,https://www.futwiz.com/en/fifa22/player/robin-hack/13439,71,silver,Arminia Bielefeld,GER 1,Alemania,83,67,63,76,33,51
7544,rafael perez,13440,https://www.futwiz.com/en/fifa22/player/rafael-perez/13440,71,sudamericana,Talleres de CA3rdoba,ARG 1,Colombia,58,38,51,61,70,78
7545,onel hernandez,13441,https://www.futwiz.com/en/fifa22/player/onel-hernandez/13441,71,silver-nr,Middlesbrough,ENG 2,Cuba,83,65,62,73,34,69
7546,radim reznik,13442,https://www.futwiz.com/en/fifa22/player/radim-reznik/13442,71,silver-nr,Viktoria PlzeA,CSK 1,Republica Checa,71,58,64,65,69,73
7547,david junca,13443,https://www.futwiz.com/en/fifa22/player/david-junca/13443,71,silver-nr,Girona FC,ESP 2,España,69,45,62,63,67,74
7548,harlee dean,13444,https://www.futwiz.com/en/fifa22/player/harlee-dean/13444,71,silver-nr,Birmingham City,ENG 2,Inglaterra,53,33,46,54,71,75
7549,gustavo blanco leschuk,13445,https://www.futwiz.com/en/fifa22/player/gustavo-blanco-leschuk/13445,71,silver-nr,SD Eibar,ESP 2,Argentina,66,70,54,66,35,78
7550,rober ibanez,13446,https://www.futwiz.com/en/fifa22/player/rober-ibanez/13446,71,silver-nr,CA Osasuna,ESP 1,España,75,67,70,73,48,53
7551,esteban burgos,13447,https://www.futwiz.com/en/fifa22/player/esteban-burgos/13447,71,silver,SD Eibar,ESP 2,Argentina,46,35,48,53,70,82
7552,victor salazar,13448,https://www.futwiz.com/en/fifa22/player/victor-salazar/13448,71,libertadores,Olimpia AsunciA3n,CON1,Argentina,87,48,57,69,64,70
7553,dalbert,13449,https://www.futwiz.com/en/fifa22/player/dalbert/13449,71,silver,Cagliari,ITA 1,Brasil,84,57,67,72,66,68
7554,elias cobbaut,13450,https://www.futwiz.com/en/fifa22/player/elias-cobbaut/13450,71,silver,Parma,ITA 1,Belgica,67,41,67,67,70,76
7555,pierre-yves hamel,13451,https://www.futwiz.com/en/fifa22/player/pierre-yves-hamel/13451,71,silver,Clermont Foot,FRA 1,Francia,56,73,57,66,28,62
7556,mirko pigliacelli,13452,https://www.futwiz.com/en/fifa22/player/mirko-pigliacelli/13452,71,silver,Universitatea Craiova,ROM 1,Italia,69,71,83,70,48,70
7557,filip benkovic,13453,https://www.futwiz.com/en/fifa22/player/filip-benkovic/13453,71,silver,Leicester City,ENG 1,Croacia,63,44,55,56,70,80
7558,joao mario,13454,https://www.futwiz.com/en/fifa22/player/joao-mario/13454,71,silver,FC Porto,POR 1,Portugal,75,63,64,70,68,60
7559,tudor baluta,13455,https://www.futwiz.com/en/fifa22/player/tudor-baluta/13455,71,silver,Brighton & Hove Albion,ENG 1,Rumania,60,49,57,50,69,74
7560,rafael,13456,https://www.futwiz.com/en/fifa22/player/rafael/13456,71,silver-nr,Reading,ENG 2,Brasil,72,69,62,73,54,70
7561,marcel franke,13457,https://www.futwiz.com/en/fifa22/player/marcel-franke/13457,71,silver,Hannover 96,GER 3,Alemania,58,31,40,45,72,77
7562,moussa wague,13458,https://www.futwiz.com/en/fifa22/player/moussa-wague/13458,71,silver-nr,FC Barcelona,ESP 1,Senegal,77,40,62,72,68,66
7563,jerome onguene,13459,https://www.futwiz.com/en/fifa22/player/jerome-onguene/13459,71,silver-nr,RB Salzburg,AUT 1,Camerun,70,30,42,58,71,73
7564,julien faussurier,13460,https://www.futwiz.com/en/fifa22/player/julien-faussurier/13460,71,silver,Stade Brestois 29,FRA 1,Francia,57,59,73,70,69,68
7565,rayane aabid,13461,https://www.futwiz.com/en/fifa22/player/rayane-aabid/13461,71,silver-nr,Yeni Malatyaspor,TUR 1,Francia,70,60,71,73,63,69
7566,ivi lopez,13462,https://www.futwiz.com/en/fifa22/player/ivi-lopez/13462,71,silver,RakA3w CzAstochowa,POL 1,España,79,71,68,74,39,66
7567,marcel schuhen,13463,https://www.futwiz.com/en/fifa22/player/marcel-schuhen/13463,71,silver-nr,SV Darmstadt 98,GER 3,Alemania,72,67,70,74,53,68
7568,sebastian lletget,13464,https://www.futwiz.com/en/fifa22/player/sebastian-lletget/13464,71,silver-nr,Los Angeles Galaxy,USA 1,Estados Unidos,71,64,71,74,61,73
7569,samuel adegbenro,13465,https://www.futwiz.com/en/fifa22/player/samuel-adegbenro/13465,71,silver,IFK NorrkAPping,SWE 1,Nigeria,90,66,60,76,39,73
7570,german mera,13466,https://www.futwiz.com/en/fifa22/player/german-mera/13466,71,libertadores,Junior de Barranquilla,CON1,Colombia,48,26,39,43,71,81
7571,ronald matarrita,13467,https://www.futwiz.com/en/fifa22/player/ronald-matarrita/13467,71,silver-nr,FC Cincinnati,USA 1,Costa Rica,78,49,65,69,67,70
7572,nabil dirar,13468,https://www.futwiz.com/en/fifa22/player/nabil-dirar/13468,71,silver,KasA+-mpaAa,TUR 1,Marruecos,72,65,68,73,66,75
7573,yuri,13469,https://www.futwiz.com/en/fifa22/player/yuri/13469,71,silver,SD Ponferradina,ESP 2,Brasil,66,73,60,69,36,71
7574,nicolas ibanez,13470,https://www.futwiz.com/en/fifa22/player/nicolas-ibanez/13470,71,silver-nr,Pachuca,MEX 1,Argentina,73,69,55,66,34,71
7575,mats moller daehli,13471,https://www.futwiz.com/en/fifa22/player/mats-moller-daehli/13471,71,silver,1. FC NA 1/4 rnberg,GER 3,Noruega,73,54,68,79,25,59
7576,jeremy gelin,13472,https://www.futwiz.com/en/fifa22/player/jeremy-gelin/13472,71,silver,Stade Rennais,FRA 1,Francia,52,36,66,61,72,70
7577,guillermo burdisso,13473,https://www.futwiz.com/en/fifa22/player/guillermo-burdisso/13473,71,sudamericana,LanAos,ARG 1,Argentina,45,43,54,53,70,78
7578,quique,13474,https://www.futwiz.com/en/fifa22/player/quique/13474,71,silver-nr,SD Eibar,ESP 2,España,72,70,64,71,43,67
7579,lionel carole,13475,https://www.futwiz.com/en/fifa22/player/lionel-carole/13475,71,silver-nr,Kayserispor,TUR 1,Francia,73,40,63,70,71,73
7580,latif blessing,13476,https://www.futwiz.com/en/fifa22/player/latif-blessing/13476,71,silver,Los Angeles FC,USA 1,Ghana,86,61,66,75,68,60
7581,alpaslan ozturk,13477,https://www.futwiz.com/en/fifa22/player/alpaslan-ozturk/13477,71,silver,Galatasaray,TUR 1,Turquia,57,55,56,63,70,82
7582,vaclav cerny,13478,https://www.futwiz.com/en/fifa22/player/vaclav-cerny/13478,71,silver-nr,FC Twente,NED 1,Republica Checa,83,65,61,74,27,53
7583,arda turan,13479,https://www.futwiz.com/en/fifa22/player/arda-turan/13479,71,silver,Galatasaray,TUR 1,Turquia,46,71,75,76,64,61
7584,oualid el hajjam,13480,https://www.futwiz.com/en/fifa22/player/oualid-el-hajjam/13480,71,silver,ESTAC Troyes,FRA 1,Marruecos,70,46,65,67,72,73
7585,davie selke,13481,https://www.futwiz.com/en/fifa22/player/davie-selke/13481,71,silver-nr,Hertha BSC,GER 1,Alemania,76,70,53,67,40,75
7586,lukas haraslin,13482,https://www.futwiz.com/en/fifa22/player/lukas-haraslin/13482,71,silver-nr,Sassuolo,ITA 1,Eslovaquia,79,62,66,73,40,61
7587,samuel grandsir,13483,https://www.futwiz.com/en/fifa22/player/samuel-grandsir/13483,71,silver,Los Angeles Galaxy,USA 1,Francia,86,60,68,74,44,66
7588,nicolas pasquini,13484,https://www.futwiz.com/en/fifa22/player/nicolas-pasquini/13484,71,silver,Estudiantes de La Plata,ARG 1,Argentina,77,59,72,63,66,71
7589,jon gudni fjoluson,13485,https://www.futwiz.com/en/fifa22/player/jon-gudni-fjoluson/13485,71,silver,Hammarby IF,SWE 1,Islandia,40,48,58,52,71,78
7590,florin tanase,13486,https://www.futwiz.com/en/fifa22/player/florin-tanase/13486,71,silver,FCSB,ROM 1,Rumania,75,72,71,70,50,64
7591,tom barkhuizen,13487,https://www.futwiz.com/en/fifa22/player/tom-barkhuizen/13487,71,silver,Preston North End,ENG 2,Inglaterra,94,66,60,70,41,68
7592,michalis bakakis,13488,https://www.futwiz.com/en/fifa22/player/michalis-bakakis/13488,71,silver-nr,AEK,GRE 1,Grecia,83,56,65,69,66,66
7593,daniel salloi,13489,https://www.futwiz.com/en/fifa22/player/daniel-salloi/13489,71,silver-nr,Sporting KC,USA 1,Hungria,75,71,67,69,38,69
7594,alejandro mayorga,13490,https://www.futwiz.com/en/fifa22/player/alejandro-mayorga/13490,71,silver-nr,Guadalajara,MEX 1,Mexico,81,50,61,69,67,72
7595,tobias kempe,13491,https://www.futwiz.com/en/fifa22/player/tobias-kempe/13491,71,silver,SV Darmstadt 98,GER 3,Alemania,70,70,75,71,42,70
7596,abdullah ateef,13492,https://www.futwiz.com/en/fifa22/player/abdullah-ateef/13492,71,silver,Al Hilal,SAU 1,Arabia S.,34,46,74,67,68,58
7597,enzo le fee,13493,https://www.futwiz.com/en/fifa22/player/enzo-le-fee/13493,71,silver,FC Lorient,FRA 1,Francia,63,53,73,75,56,46
7598,andreas hanche-olsen,13494,https://www.futwiz.com/en/fifa22/player/andreas-hanche-olsen/13494,71,silver-nr,Gent,BEL 1,Noruega,67,35,53,59,70,78
7599,mohamed ali camara,13495,https://www.futwiz.com/en/fifa22/player/mohamed-ali-camara/13495,71,silver-nr,BSC Young Boys,CHE 1,Guinea,72,35,51,46,70,78
7600,hillal soudani,13496,https://www.futwiz.com/en/fifa22/player/hillal-soudani/13496,71,silver,Damac FC,SAU 1,Argelia,73,71,68,73,43,74
7601,hong jeong ho,13497,https://www.futwiz.com/en/fifa22/player/hong-jeong-ho/13497,71,silver-nr,Jeonbuk Hyundai Motors,KOR 1,Rep. Corea,75,47,52,56,69,79
7602,ferdi kadioglu,13498,https://www.futwiz.com/en/fifa22/player/ferdi-kadioglu/13498,71,silver-nr,FenerbahASSe,TUR 1,Holanda,73,61,70,74,33,57
7603,bruno bianchi,13499,https://www.futwiz.com/en/fifa22/player/bruno-bianchi/13499,71,silver,ColA3n,ARG 1,Argentina,59,35,54,56,73,73
7604,bryan acosta,13500,https://www.futwiz.com/en/fifa22/player/bryan-acosta/13500,71,silver,FC Dallas,USA 1,Sierra L.,84,70,67,68,65,83
7605,carlos ponck,13501,https://www.futwiz.com/en/fifa22/player/carlos-ponck/13501,71,silver-nr,Istanbul BaAakAehir FK,TUR 1,C. Verde,68,45,51,60,70,79
7606,ismaila soro,13502,https://www.futwiz.com/en/fifa22/player/ismaila-soro/13502,71,silver-nr,Celtic,SCO 1,C. Marfil,71,52,62,68,68,74
7607,yamil asad,13503,https://www.futwiz.com/en/fifa22/player/yamil-asad/13503,71,silver-nr,D.C. United,USA 1,Argentina,75,69,67,74,55,67
7608,ignasi miquel,13504,https://www.futwiz.com/en/fifa22/player/ignasi-miquel/13504,71,silver-nr,SD Huesca,ESP 2,España,59,28,56,59,70,72
7609,valentin vada,13505,https://www.futwiz.com/en/fifa22/player/valentin-vada/13505,71,silver,Real Zaragoza,ESP 2,Argentina,61,64,73,71,66,73
7610,bradley wright-phillips,13506,https://www.futwiz.com/en/fifa22/player/bradley-wright-phillips/13506,71,silver-nr,Columbus Crew SC,USA 1,Inglaterra,62,71,57,68,43,67
7611,jon bautista,13507,https://www.futwiz.com/en/fifa22/player/jon-bautista/13507,71,silver,CD LeganA(c)s,ESP 2,España,70,75,58,69,26,61
7612,jhonder cadiz,13508,https://www.futwiz.com/en/fifa22/player/jhonder-cadiz/13508,71,silver-nr,Nashville SC,USA 1,Venezuela,62,69,52,70,31,77
7613,kellyn acosta,13509,https://www.futwiz.com/en/fifa22/player/kellyn-acosta/13509,71,silver-nr,Colorado Rapids,USA 1,Estados Unidos,76,67,69,72,66,77
7614,henrique,13510,https://www.futwiz.com/en/fifa22/player/henrique/13510,71,silver-nr,Olympique Lyonnais,FRA 1,Brasil,76,45,61,70,68,65
7615,nicusor bancu,13511,https://www.futwiz.com/en/fifa22/player/nicusor-bancu/13511,71,silver,Universitatea Craiova,ROM 1,Rumania,77,66,67,72,65,71
7616,juanma,13512,https://www.futwiz.com/en/fifa22/player/juanma/13512,71,silver,CF Fuenlabrada,ESP 2,España,63,50,58,46,70,79
7617,leke james,13513,https://www.futwiz.com/en/fifa22/player/leke-james/13513,71,silver-nr,Sivasspor,TUR 1,Nigeria,69,70,54,71,29,74
7618,alex wilkinson,13514,https://www.futwiz.com/en/fifa22/player/alex-wilkinson/13514,71,silver,Sydney FC,AUS 1,Australia,32,46,54,51,71,82
7619,gregory wuthrich,13515,https://www.futwiz.com/en/fifa22/player/gregory-wuthrich/13515,71,silver,Sturm Graz,AUT 1,Suiza,55,35,49,52,71,80
7620,eduard lowen,13516,https://www.futwiz.com/en/fifa22/player/eduard-lowen/13516,71,silver,VfL Bochum,GER 1,Alemania,53,62,68,67,70,85
7621,cauley woodrow,13517,https://www.futwiz.com/en/fifa22/player/cauley-woodrow/13517,71,silver,Barnsley,ENG 2,Inglaterra,69,73,59,69,32,70
7622,henrique gomes,13518,https://www.futwiz.com/en/fifa22/player/henrique-gomes/13518,71,silver-nr,Gil Vicente FC,POR 1,Portugal,66,36,54,61,71,73
7623,helder ferreira,13519,https://www.futwiz.com/en/fifa22/player/helder-ferreira/13519,71,silver-nr,PaASSos de Ferreira,POR 1,Portugal,75,66,68,72,35,58
7624,reziuan mirzov,13520,https://www.futwiz.com/en/fifa22/player/reziuan-mirzov/13520,71,silver-nr,Spartak Moskva,RUS 1,Rusia,81,66,65,75,50,65
7625,jonatan cristaldo,13521,https://www.futwiz.com/en/fifa22/player/jonatan-cristaldo/13521,71,sudamericana,Newells Old Boys,ARG 1,Argentina,74,70,64,74,29,70
7626,giedrius arlauskis,13522,https://www.futwiz.com/en/fifa22/player/giedrius-arlauskis/13522,71,silver-nr,CFR Cluj,ROM 1,Lituania,72,66,65,75,33,70
7627,guilherme parede,13523,https://www.futwiz.com/en/fifa22/player/guilherme-parede/13523,71,sudamericana,Talleres de CA3rdoba,ARG 1,Brasil,72,70,67,72,46,63
7628,fabricio formiliano,13524,https://www.futwiz.com/en/fifa22/player/fabricio-formiliano/13524,71,silver,Necaxa,MEX 1,Uruguay,64,27,50,56,69,78
7629,danovis banguero,13525,https://www.futwiz.com/en/fifa22/player/danovis-banguero/13525,71,libertadores,AtlA(c)tico Nacional,CON1,Colombia,78,57,62,63,66,80
7630,artem besedin,13526,https://www.futwiz.com/en/fifa22/player/artem-besedin/13526,71,silver-nr,Dynamo Kyiv,UKR 1,Ucrania,72,67,48,67,41,63
7631,kyriakos papadopoulos,13527,https://www.futwiz.com/en/fifa22/player/kyriakos-papadopoulos/13527,71,silver-nr,Al Fayha,SAU 1,Grecia,51,41,50,47,69,78
7632,sebastiano luperto,13528,https://www.futwiz.com/en/fifa22/player/sebastiano-luperto/13528,71,silver,Empoli,ITA 1,Italia,49,55,60,59,74,68
7633,jubal,13529,https://www.futwiz.com/en/fifa22/player/jubal/13529,71,silver-nr,AJ Auxerre,FRA 2,Brasil,57,29,44,54,71,73
7634,moritz leitner,13530,https://www.futwiz.com/en/fifa22/player/moritz-leitner/13530,71,silver,FC ZA 1/4 rich,CHE 1,Alemania,66,65,73,73,59,54
7635,steve birnbaum,13531,https://www.futwiz.com/en/fifa22/player/steve-birnbaum/13531,71,silver,D.C. United,USA 1,Estados Unidos,34,31,46,51,70,81
7636,iver fossum,13532,https://www.futwiz.com/en/fifa22/player/iver-fossum/13532,71,silver-nr,Aalborg BK,DEN 1,Noruega,70,66,68,71,62,73
7637,jack price,13533,https://www.futwiz.com/en/fifa22/player/jack-price/13533,71,silver-nr,Colorado Rapids,USA 1,Inglaterra,48,47,71,65,63,74
7638,nathan collins,13534,https://www.futwiz.com/en/fifa22/player/nathan-collins/13534,71,silver-nr,Burnley,ENG 1,Rep. Irlanda,65,26,53,57,71,75
7639,insua,13535,https://www.futwiz.com/en/fifa22/player/insua/13535,71,silver-nr,SD Huesca,ESP 2,España,47,36,55,53,72,63
7640,mike van der hoorn,13536,https://www.futwiz.com/en/fifa22/player/mike-van-der-hoorn/13536,71,silver,FC Utrecht,NED 1,Holanda,49,45,51,47,73,77
7641,roque santa cruz,13537,https://www.futwiz.com/en/fifa22/player/roque-santa-cruz/13537,71,libertadores,Olimpia AsunciA3n,CON1,Paraguay,33,73,61,63,36,61
7642,josecarlos van rankin,13538,https://www.futwiz.com/en/fifa22/player/josecarlos-van-rankin/13538,71,silver-nr,Portland Timbers,USA 1,Mexico,73,39,63,67,68,75
7643,maduka okoye,13539,https://www.futwiz.com/en/fifa22/player/maduka-okoye/13539,71,silver-nr,Sparta Rotterdam,NED 1,Nigeria,71,68,66,74,23,69
7644,giovanni gonzalez,13540,https://www.futwiz.com/en/fifa22/player/giovanni-gonzalez/13540,71,sudamericana,PeA+-arol,ARG 1,Uruguay,74,43,59,65,68,63
7645,yeni ngbakoto,13541,https://www.futwiz.com/en/fifa22/player/yeni-ngbakoto/13541,71,silver-nr,Panathinaikos,GRE 1,RD Congo,80,67,66,73,25,65
7646,javier garcia,13542,https://www.futwiz.com/en/fifa22/player/javier-garcia/13542,71,libertadores,Boca Juniors,CON1,Argentina,72,68,74,73,35,70
7647,lisandro magallan,13543,https://www.futwiz.com/en/fifa22/player/lisandro-magallan/13543,71,silver-nr,Anderlecht,BEL 1,Argentina,51,38,52,58,71,79
7648,roger assale,13544,https://www.futwiz.com/en/fifa22/player/roger-assale/13544,71,silver,Werder Bremen,GER 3,C. Marfil,89,70,65,75,29,54
7649,miguel barbieri,13545,https://www.futwiz.com/en/fifa22/player/miguel-barbieri/13545,71,silver-nr,Toluca,MEX 1,Argentina,62,34,42,52,70,70
7650,amine adli,13546,https://www.futwiz.com/en/fifa22/player/amine-adli/13546,71,silver,Bayer 04 Leverkusen,GER 1,Francia,84,72,64,74,35,52
7651,gerard valentin,13547,https://www.futwiz.com/en/fifa22/player/gerard-valentin/13547,71,silver,CD Lugo,ESP 2,España,91,49,59,76,60,67
7652,efren mera,13548,https://www.futwiz.com/en/fifa22/player/efren-mera/13548,71,libertadores,Independiente del Valle,CON1,Ecuador,68,70,67,73,50,62
7653,fahd moufi,13549,https://www.futwiz.com/en/fifa22/player/fahd-moufi/13549,71,silver-nr,Portimonense,POR 1,Marruecos,74,39,60,67,68,75
7654,eldor shomurodov,13550,https://www.futwiz.com/en/fifa22/player/eldor-shomurodov/13550,71,silver-nr,Roma FC,ITA 1,Uzbekistan,81,70,62,70,37,69
7655,andre almeida,13551,https://www.futwiz.com/en/fifa22/player/andre-almeida/13551,71,silver,VitA3ria GuimarAPSes,POR 1,Portugal,72,62,66,75,59,64
7656,oscar gil,13552,https://www.futwiz.com/en/fifa22/player/oscar-gil/13552,71,silver-nr,RCD Espanyol,ESP 1,España,77,46,62,67,66,71
7657,jair amador,13553,https://www.futwiz.com/en/fifa22/player/jair-amador/13553,71,silver,Real Zaragoza,ESP 2,Portugal,64,29,48,47,71,81
7658,riesgo,13554,https://www.futwiz.com/en/fifa22/player/riesgo/13554,71,silver-nr,CD LeganA(c)s,ESP 2,España,71,72,68,71,52,71
7659,norman theuerkauf,13555,https://www.futwiz.com/en/fifa22/player/norman-theuerkauf/13555,71,silver,1. FC Heidenheim,GER 3,Alemania,60,56,64,63,73,76
7660,shamar nicholson,13556,https://www.futwiz.com/en/fifa22/player/shamar-nicholson/13556,71,silver,Charleroi,BEL 1,Jamaica,68,74,58,65,23,77
7661,amir hadziahmetovic,13557,https://www.futwiz.com/en/fifa22/player/amir-hadziahmetovic/13557,71,silver-nr,Konyaspor,TUR 1,Bosnia-H.,69,58,68,71,67,71
7662,leonardo castro,13558,https://www.futwiz.com/en/fifa22/player/leonardo-castro/13558,71,silver,Kaizer Chiefs,ZAF 1,Colombia,68,73,63,65,32,68
7663,nicolas bertolo,13559,https://www.futwiz.com/en/fifa22/player/nicolas-bertolo/13559,71,silver,Club Atletico Platense,ARG 1,Argentina,59,70,74,71,38,66
7664,juankar,13560,https://www.futwiz.com/en/fifa22/player/juankar/13560,71,silver-nr,Panathinaikos,GRE 1,España,74,61,66,72,65,69
7665,benedikt zech,13561,https://www.futwiz.com/en/fifa22/player/benedikt-zech/13561,71,silver,PogoA Szczecin,POL 1,Austria,80,29,55,53,74,72
7666,aketxe,13562,https://www.futwiz.com/en/fifa22/player/aketxe/13562,71,silver,SD Eibar,ESP 2,España,62,76,78,72,44,59
7667,callum styles,13563,https://www.futwiz.com/en/fifa22/player/callum-styles/13563,71,silver,Barnsley,ENG 2,Inglaterra,69,61,64,73,66,64
7668,dino hotic,13564,https://www.futwiz.com/en/fifa22/player/dino-hotic/13564,71,silver,Cercle Brugge,BEL 1,Bosnia-H.,78,68,73,72,43,71
7669,mert muldur,13565,https://www.futwiz.com/en/fifa22/player/mert-muldur/13565,71,silver,Sassuolo,ITA 1,Turquia,77,49,60,72,67,72
7670,alcala,13566,https://www.futwiz.com/en/fifa22/player/alcala/13566,71,silver,FC Cartagena,ESP 2,España,32,47,58,53,71,74
7671,antony silva,13567,https://www.futwiz.com/en/fifa22/player/antony-silva/13567,71,silver-nr,Puebla,MEX 1,Paraguay,70,67,64,71,39,70
"7672,nicolas raskin,13568,https://www.futwiz.com/en/fifa22/player/nicolas-raskin/13568,71,silver-nr,""Standard LiA""""ge"",BEL 1,Belgica,69,62,72,72,66,73"
7673,yuya osako,13569,https://www.futwiz.com/en/fifa22/player/yuya-osako/13569,71,silver,Vissel Kobe,JPN 1,Japon,63,69,62,76,41,61
7674,hicham faik,13570,https://www.futwiz.com/en/fifa22/player/hicham-faik/13570,71,silver,Al Faisaly,SAU 1,Holanda,48,69,75,69,60,70
7675,ilya kutepov,13571,https://www.futwiz.com/en/fifa22/player/ilya-kutepov/13571,71,silver,Spartak Moskva,RUS 1,Rusia,35,48,55,52,73,72
7676,junior dina ebimbe,13572,https://www.futwiz.com/en/fifa22/player/junior-dina-ebimbe/13572,71,silver,Paris Saint-Germain,FRA 1,Francia,83,61,67,75,66,75
7677,jorge fernandes,13573,https://www.futwiz.com/en/fifa22/player/jorge-fernandes/13573,71,silver-nr,VitA3ria GuimarAPSes,POR 1,Portugal,40,34,44,57,70,78
