Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Joe Bell,9314,https://www.futwiz.com/en/fifa22/player/joe-bell/9314,66,silver-nr,67,47,68,66,58,73
Eric Ramirez,9315,https://www.futwiz.com/en/fifa22/player/eric-ramirez/9315,66,silver-nr,51,66,46,60,22,65
Viti Rozada,9316,https://www.futwiz.com/en/fifa22/player/viti-rozada/9316,66,silver-nr,83,60,57,66,45,59
Francisco La Mantia,9317,https://www.futwiz.com/en/fifa22/player/francisco-la-mantia/9317,66,libertadores,65,52,56,47,67,69
Paul Mullin,9318,https://www.futwiz.com/en/fifa22/player/paul-mullin/9318,66,silver-nr,70,67,55,66,38,72
Robin Maulun,9319,https://www.futwiz.com/en/fifa22/player/robin-maulun/9319,66,silver-nr,65,60,67,69,56,55
Scott Pittman,9320,https://www.futwiz.com/en/fifa22/player/scott-pittman/9320,66,silver-nr,73,67,62,67,58,68
Han Seung Gyu,9321,https://www.futwiz.com/en/fifa22/player/han-seung-gyu/9321,66,silver-nr,77,57,64,68,46,63
Ignace Van der Brempt,9322,https://www.futwiz.com/en/fifa22/player/ignace-van-der-brempt/9322,66,silver,74,52,57,64,60,67
Manjrekar James,9323,https://www.futwiz.com/en/fifa22/player/manjrekar-james/9323,66,silver-nr,66,41,50,51,63,78
Quirin Moll,9324,https://www.futwiz.com/en/fifa22/player/quirin-moll/9324,66,silver-nr,58,50,59,59,64,74
Esteban Valencia,9325,https://www.futwiz.com/en/fifa22/player/esteban-valencia/9325,66,libertadores,70,63,63,69,59,63
Dogan Erdogan,9326,https://www.futwiz.com/en/fifa22/player/dogan-erdogan/9326,66,silver-nr,64,54,65,66,60,69
Arne Sicker,9327,https://www.futwiz.com/en/fifa22/player/arne-sicker/9327,66,silver,89,31,57,64,56,61
Grego Sierra,9328,https://www.futwiz.com/en/fifa22/player/grego-sierra/9328,66,silver-nr,55,50,52,56,67,67
Michael Langer,9329,https://www.futwiz.com/en/fifa22/player/michael-langer/9329,66,silver-nr,64,65,60,66,31,67
Juan Aguilar,9330,https://www.futwiz.com/en/fifa22/player/juan-aguilar/9330,66,sudamericana,62,46,55,52,62,68
Adam Phillips,9331,https://www.futwiz.com/en/fifa22/player/adam-phillips/9331,66,silver-nr,72,63,62,67,59,62
Leonel Justiniano,9332,https://www.futwiz.com/en/fifa22/player/leonel-justiniano/9332,66,sudamericana,62,49,56,58,66,67
Jack Whatmough,9333,https://www.futwiz.com/en/fifa22/player/jack-whatmough/9333,66,silver-nr,67,26,47,50,66,75
Yusuke Matsuo,9334,https://www.futwiz.com/en/fifa22/player/yusuke-matsuo/9334,66,silver-nr,84,61,60,68,58,63
Joe Garner,9335,https://www.futwiz.com/en/fifa22/player/joe-garner/9335,66,silver-nr,64,67,54,65,46,77
Marcos Alvarez,9336,https://www.futwiz.com/en/fifa22/player/marcos-alvarez/9336,66,silver-nr,62,68,66,67,33,69
Jin Jingdao,9337,https://www.futwiz.com/en/fifa22/player/jin-jingdao/9337,66,silver,72,58,63,66,66,63
Daniel Hagele,9338,https://www.futwiz.com/en/fifa22/player/daniel-hagele/9338,66,silver-nr,59,58,63,62,61,73
Marcus Harness,9339,https://www.futwiz.com/en/fifa22/player/marcus-harness/9339,66,silver-nr,84,62,59,67,28,51
Saleh Al Jaman,9340,https://www.futwiz.com/en/fifa22/player/saleh-al-jaman/9340,66,silver-nr,80,61,60,66,27,62
Jonathan Leko,9341,https://www.futwiz.com/en/fifa22/player/jonathan-leko/9341,66,silver,87,61,55,68,24,58
Daniel Ballard,9342,https://www.futwiz.com/en/fifa22/player/daniel-ballard/9342,66,silver-nr,51,30,49,50,66,69
Ramon Hendriks,9343,https://www.futwiz.com/en/fifa22/player/ramon-hendriks/9343,66,silver-nr,70,33,54,57,66,66
Yasser Al Mosailem,9344,https://www.futwiz.com/en/fifa22/player/yasser-al-mosailem/9344,66,silver-nr,64,69,57,62,36,69
Simone Edera,9345,https://www.futwiz.com/en/fifa22/player/simone-edera/9345,66,silver-nr,62,66,63,71,39,35
Alexandru Tiganasu,9346,https://www.futwiz.com/en/fifa22/player/alexandru-tiganasu/9346,66,silver-nr,74,52,59,53,61,69
Juan Patino,9347,https://www.futwiz.com/en/fifa22/player/juan-patino/9347,66,libertadores,62,24,48,47,66,69
Alex Palmer,9348,https://www.futwiz.com/en/fifa22/player/alex-palmer/9348,66,silver-nr,68,66,65,67,30,65
Aaron Pierre,9349,https://www.futwiz.com/en/fifa22/player/aaron-pierre/9349,66,silver,69,37,46,50,65,81
Alexander Succar,9350,https://www.futwiz.com/en/fifa22/player/alexander-succar/9350,66,libertadores,76,67,53,62,26,66
Alexander Brunst,9351,https://www.futwiz.com/en/fifa22/player/alexander-brunst/9351,66,silver-nr,68,65,61,67,41,64
Ilias Chatzitheodoridis,9352,https://www.futwiz.com/en/fifa22/player/ilias-chatzitheodoridis/9352,66,silver-nr,78,54,60,63,61,63
Pelle Clement,9353,https://www.futwiz.com/en/fifa22/player/pelle-clement/9353,66,silver-nr,63,60,67,68,57,59
Tendayi Darikwa,9354,https://www.futwiz.com/en/fifa22/player/tendayi-darikwa/9354,66,silver,88,46,59,63,61,71
Koya Yuruki,9355,https://www.futwiz.com/en/fifa22/player/koya-yuruki/9355,66,silver,88,49,58,65,34,63
Waldemar Sobota,9356,https://www.futwiz.com/en/fifa22/player/waldemar-sobota/9356,66,silver-nr,75,62,64,69,54,49
Luis Carlos Murillo,9357,https://www.futwiz.com/en/fifa22/player/luis-carlos-murillo/9357,66,silver-nr,73,60,61,64,63,75
Nasiru Mohammed,9358,https://www.futwiz.com/en/fifa22/player/nasiru-mohammed/9358,66,silver-nr,85,55,58,70,23,43
Daniel Febles,9359,https://www.futwiz.com/en/fifa22/player/daniel-febles/9359,66,sudamericana,71,63,47,59,33,67
Jonathan Sabbatini,9360,https://www.futwiz.com/en/fifa22/player/jonathan-sabbatini/9360,66,silver-nr,61,56,66,67,59,66
Victor Ayala,9361,https://www.futwiz.com/en/fifa22/player/victor-ayala/9361,66,sudamericana,76,28,50,67,62,62
Quentin Maceiras,9362,https://www.futwiz.com/en/fifa22/player/quentin-maceiras/9362,66,silver-nr,81,57,60,66,62,69
Morgan Rogers,9363,https://www.futwiz.com/en/fifa22/player/morgan-rogers/9363,66,silver-nr,80,65,60,65,39,64
Kawin Thamsatchanan,9364,https://www.futwiz.com/en/fifa22/player/kawin-thamsatchanan/9364,66,silver-nr,68,64,61,68,35,68
Facundo Zabala,9365,https://www.futwiz.com/en/fifa22/player/facundo-zabala/9365,66,silver-nr,68,26,49,56,62,49
Nicolas Janvier,9366,https://www.futwiz.com/en/fifa22/player/nicolas-janvier/9366,66,silver-nr,63,55,66,68,46,65
David Andrade,9367,https://www.futwiz.com/en/fifa22/player/david-andrade/9367,66,silver-nr,72,50,61,67,63,50
Mustapha Carayol,9368,https://www.futwiz.com/en/fifa22/player/mustapha-carayol/9368,66,silver-nr,83,60,59,69,20,57
Rami Kaib,9369,https://www.futwiz.com/en/fifa22/player/rami-kaib/9369,66,silver-nr,80,46,63,65,58,64
Memo Rodriguez,9370,https://www.futwiz.com/en/fifa22/player/memo-rodriguez/9370,66,silver-nr,63,63,66,71,54,58
Ben Wiles,9371,https://www.futwiz.com/en/fifa22/player/ben-wiles/9371,66,silver-nr,71,55,64,69,61,72
Nigel Robertha,9372,https://www.futwiz.com/en/fifa22/player/nigel-robertha/9372,66,silver-nr,81,65,51,67,26,65
Marcus Fraser,9373,https://www.futwiz.com/en/fifa22/player/marcus-fraser/9373,66,silver-nr,71,39,54,60,63,75
Thomas Deng,9374,https://www.futwiz.com/en/fifa22/player/thomas-deng/9374,66,silver,79,43,50,55,66,70
JT Marcinkowski,9375,https://www.futwiz.com/en/fifa22/player/jt-marcinkowski/9375,66,silver-nr,67,63,68,66,22,66
Christian Fruchtl,9376,https://www.futwiz.com/en/fifa22/player/christian-fruchtl/9376,66,silver-nr,69,65,67,68,24,65
Ayrton Cougo,9377,https://www.futwiz.com/en/fifa22/player/ayrton-cougo/9377,66,sudamericana,79,52,59,60,57,69
Issam Jebali,9378,https://www.futwiz.com/en/fifa22/player/issam-jebali/9378,66,silver-nr,71,65,62,71,38,70
Larrubia,9379,https://www.futwiz.com/en/fifa22/player/larrubia/9379,66,silver-nr,67,58,65,70,36,41
Jonathan Torres,9380,https://www.futwiz.com/en/fifa22/player/jonathan-torres/9380,66,silver-nr,55,67,54,67,22,58
Victor Mendoza,9381,https://www.futwiz.com/en/fifa22/player/victor-mendoza/9381,66,libertadores,66,68,67,67,31,64
Alexander Diaz,9382,https://www.futwiz.com/en/fifa22/player/alexander-diaz/9382,66,sudamericana,73,62,50,68,23,68
Henri Pernia,9383,https://www.futwiz.com/en/fifa22/player/henri-pernia/9383,66,libertadores,55,25,47,37,68,64
Sefa Yilmaz,9384,https://www.futwiz.com/en/fifa22/player/sefa-yilmaz/9384,66,silver-nr,76,65,60,67,46,68
Mo Eisa,9385,https://www.futwiz.com/en/fifa22/player/mo-eisa/9385,66,silver-nr,81,64,51,66,24,63
Nicolas Eduardo Castro,9386,https://www.futwiz.com/en/fifa22/player/nicolas-eduardo-castro/9386,66,sudamericana,68,66,59,67,34,61
Alejandro Cabeza,9387,https://www.futwiz.com/en/fifa22/player/alejandro-cabeza/9387,66,sudamericana,73,65,55,66,34,65
Sheldon Bateau,9388,https://www.futwiz.com/en/fifa22/player/sheldon-bateau/9388,66,silver-nr,65,30,48,53,66,72
Daniel Batty,9389,https://www.futwiz.com/en/fifa22/player/daniel-batty/9389,66,silver-nr,66,57,62,66,64,68
Koffi Kouao,9390,https://www.futwiz.com/en/fifa22/player/koffi-kouao/9390,66,silver-nr,75,34,49,62,62,65
Nair Tiknizyan,9391,https://www.futwiz.com/en/fifa22/player/nair-tiknizyan/9391,66,silver-nr,75,57,61,66,56,58
Kiki,9392,https://www.futwiz.com/en/fifa22/player/kiki/9392,66,silver-nr,67,48,62,62,61,66
Leandro Paiva,9393,https://www.futwiz.com/en/fifa22/player/leandro-paiva/9393,66,libertadores,67,67,63,66,45,45
Lautaro,9394,https://www.futwiz.com/en/fifa22/player/lautaro/9394,66,silver-nr,65,67,46,65,20,57
Adi Mehremic,9395,https://www.futwiz.com/en/fifa22/player/adi-mehremic/9395,66,silver-nr,74,32,48,56,66,72
Mickael Facchinetti,9396,https://www.futwiz.com/en/fifa22/player/mickael-facchinetti/9396,66,silver-nr,70,51,54,59,62,68
Carlos Servin,9397,https://www.futwiz.com/en/fifa22/player/carlos-servin/9397,66,sudamericana,64,63,69,71,37,67
Gabriel Brazao,9398,https://www.futwiz.com/en/fifa22/player/gabriel-brazao/9398,66,silver-nr,65,63,60,70,28,66
Sebastian Cabrera,9399,https://www.futwiz.com/en/fifa22/player/sebastian-cabrera/9399,66,sudamericana,71,38,58,63,61,62
Marcel Mehlem,9400,https://www.futwiz.com/en/fifa22/player/marcel-mehlem/9400,66,silver-nr,78,38,55,63,63,75
Scott Kashket,9401,https://www.futwiz.com/en/fifa22/player/scott-kashket/9401,66,silver,84,65,57,69,27,57
Danny Andrew,9402,https://www.futwiz.com/en/fifa22/player/danny-andrew/9402,66,silver-nr,69,46,62,62,61,66
Jose Ariel Nunez,9403,https://www.futwiz.com/en/fifa22/player/jose-ariel-nunez/9403,66,sudamericana,65,68,43,62,27,55
Tomi Juric,9404,https://www.futwiz.com/en/fifa22/player/tomi-juric/9404,66,silver-nr,62,69,55,63,45,77
Chris Ramos,9405,https://www.futwiz.com/en/fifa22/player/chris-ramos/9405,66,silver,84,63,48,66,27,64
Neto Volpi,9406,https://www.futwiz.com/en/fifa22/player/neto-volpi/9406,66,sudamericana,65,65,69,67,49,65
Pierre Lemonnier,9407,https://www.futwiz.com/en/fifa22/player/pierre-lemonnier/9407,66,silver-nr,58,28,41,50,66,72
Sergiu Bus,9408,https://www.futwiz.com/en/fifa22/player/sergiu-bus/9408,66,silver-nr,68,66,57,61,43,71
Sergio Quiroga,9409,https://www.futwiz.com/en/fifa22/player/sergio-quiroga/9409,66,silver-nr,75,55,65,69,60,58
Benjamin Rollheiser,9410,https://www.futwiz.com/en/fifa22/player/benjamin-rollheiser/9410,66,libertadores,78,62,60,71,32,50
Richard Tait,9411,https://www.futwiz.com/en/fifa22/player/richard-tait/9411,66,silver-nr,67,36,57,62,61,74
Beni Baningime,9412,https://www.futwiz.com/en/fifa22/player/beni-baningime/9412,66,silver-nr,54,46,62,65,66,60
Marian Aioani,9413,https://www.futwiz.com/en/fifa22/player/marian-aioani/9413,66,silver-nr,67,62,62,68,24,66
Mathias Rasmussen,9414,https://www.futwiz.com/en/fifa22/player/mathias-rasmussen/9414,66,silver,74,58,64,69,61,60
Facundo Altamirano,9415,https://www.futwiz.com/en/fifa22/player/facundo-altamirano/9415,66,silver-nr,67,66,66,67,45,63
Denis Will Poha,9416,https://www.futwiz.com/en/fifa22/player/denis-will-poha/9416,66,silver-nr,74,61,66,68,63,70
Dylan Chambost,9417,https://www.futwiz.com/en/fifa22/player/dylan-chambost/9417,66,silver-nr,64,64,66,66,52,65
Valera,9418,https://www.futwiz.com/en/fifa22/player/valera/9418,66,silver-nr,80,60,61,67,26,47
Michael Schultz,9419,https://www.futwiz.com/en/fifa22/player/michael-schultz/9419,66,silver-nr,53,26,41,51,65,73
Rodrigo Pineiro,9420,https://www.futwiz.com/en/fifa22/player/rodrigo-pineiro/9420,66,silver-nr,81,60,62,68,26,53
Verdasca,9421,https://www.futwiz.com/en/fifa22/player/verdasca/9421,66,silver-nr,67,36,49,55,64,77
Steven Zellner,9422,https://www.futwiz.com/en/fifa22/player/steven-zellner/9422,66,silver,84,50,59,60,64,76
Sebastien Cibois,9423,https://www.futwiz.com/en/fifa22/player/sebastien-cibois/9423,66,silver-nr,67,64,66,71,34,61
Christian Dahle Borchgrevink,9424,https://www.futwiz.com/en/fifa22/player/christian-dahle-borchgrevink/9424,66,silver-nr,71,50,61,61,61,66
Jesper Verlaat,9425,https://www.futwiz.com/en/fifa22/player/jesper-verlaat/9425,66,silver,49,26,43,47,66,75
Patrick Gobel,9426,https://www.futwiz.com/en/fifa22/player/patrick-gobel/9426,66,silver-nr,76,52,65,67,57,64
Andre Santos,9427,https://www.futwiz.com/en/fifa22/player/andre-santos/9427,66,silver-nr,47,63,66,68,63,64
Derrick Etienne Jr.,9428,https://www.futwiz.com/en/fifa22/player/derrick-etienne-jr./9428,66,silver-nr,79,58,59,69,39,63
Aleksandar Jovanovic,9429,https://www.futwiz.com/en/fifa22/player/aleksandar-jovanovic/9429,66,silver,59,28,35,41,69,77
Mario Rondon,9430,https://www.futwiz.com/en/fifa22/player/mario-rondon/9430,66,silver-nr,60,64,64,66,28,74
Marvin Loria,9431,https://www.futwiz.com/en/fifa22/player/marvin-loria/9431,66,silver-nr,79,63,61,68,41,58
Dion Sanderson,9432,https://www.futwiz.com/en/fifa22/player/dion-sanderson/9432,66,silver-nr,73,40,51,58,66,71
Tomoya Koyamatsu,9433,https://www.futwiz.com/en/fifa22/player/tomoya-koyamatsu/9433,66,silver-nr,73,63,65,68,26,53
Sondre Bjorshol,9434,https://www.futwiz.com/en/fifa22/player/sondre-bjorshol/9434,66,silver-nr,76,27,55,61,60,71
Ayrton Costa,9435,https://www.futwiz.com/en/fifa22/player/ayrton-costa/9435,66,sudamericana,70,28,56,61,66,70
Matt Macey,9436,https://www.futwiz.com/en/fifa22/player/matt-macey/9436,66,silver-nr,67,66,65,66,39,66
Kyle Knoyle,9437,https://www.futwiz.com/en/fifa22/player/kyle-knoyle/9437,66,silver,85,46,55,64,58,71
Sebastian Mrowca,9438,https://www.futwiz.com/en/fifa22/player/sebastian-mrowca/9438,66,silver-nr,74,48,58,62,62,75
Yu Hai,9439,https://www.futwiz.com/en/fifa22/player/yu-hai/9439,66,silver,70,57,65,69,66,71
Iasmin Latovlevici,9440,https://www.futwiz.com/en/fifa22/player/iasmin-latovlevici/9440,66,silver,66,63,66,66,66,65
Sam Vokes,9441,https://www.futwiz.com/en/fifa22/player/sam-vokes/9441,66,silver-nr,45,68,56,58,43,76
Bruno Pinatares,9442,https://www.futwiz.com/en/fifa22/player/bruno-pinatares/9442,66,libertadores,59,51,60,61,62,68
Manfred Gollner,9443,https://www.futwiz.com/en/fifa22/player/manfred-gollner/9443,66,silver-nr,53,23,44,54,67,73
Juanma,9444,https://www.futwiz.com/en/fifa22/player/juanma/9444,66,silver,53,65,52,57,36,76
Bryan Reynolds,9445,https://www.futwiz.com/en/fifa22/player/bryan-reynolds/9445,66,silver-nr,70,47,59,60,62,63
Ulises Segura,9446,https://www.futwiz.com/en/fifa22/player/ulises-segura/9446,66,silver-nr,63,63,66,67,55,66
Xie Pengfei,9447,https://www.futwiz.com/en/fifa22/player/xie-pengfei/9447,66,silver-nr,78,61,59,66,46,63
Kike Hermoso,9448,https://www.futwiz.com/en/fifa22/player/kike-hermoso/9448,66,silver-nr,63,29,45,44,68,63
Pablo Martinez,9449,https://www.futwiz.com/en/fifa22/player/pablo-martinez/9449,66,silver-nr,66,56,67,64,58,60
Tibo Persyn,9450,https://www.futwiz.com/en/fifa22/player/tibo-persyn/9450,66,silver-nr,83,51,61,65,49,61
Joel Sanchez,9451,https://www.futwiz.com/en/fifa22/player/joel-sanchez/9451,66,sudamericana,81,62,62,67,32,62
Yannis Clementia,9452,https://www.futwiz.com/en/fifa22/player/yannis-clementia/9452,66,silver-nr,67,64,63,67,38,66
Chiedozie Ogbene,9453,https://www.futwiz.com/en/fifa22/player/chiedozie-ogbene/9453,66,silver,90,57,57,67,38,69
Fabiano Souza,9454,https://www.futwiz.com/en/fifa22/player/fabiano-souza/9454,66,silver-nr,80,34,46,60,61,65
Kyohei Yoshino,9455,https://www.futwiz.com/en/fifa22/player/kyohei-yoshino/9455,66,silver-nr,63,23,45,49,65,71
Liliu,9456,https://www.futwiz.com/en/fifa22/player/liliu/9456,66,sudamericana,74,65,56,70,33,59
Arnaldo Gimenez,9457,https://www.futwiz.com/en/fifa22/player/arnaldo-gimenez/9457,66,sudamericana,62,65,67,69,47,62
Richard Magyar,9458,https://www.futwiz.com/en/fifa22/player/richard-magyar/9458,66,silver-nr,48,38,52,48,65,75
Shandon Baptiste,9459,https://www.futwiz.com/en/fifa22/player/shandon-baptiste/9459,66,silver-nr,65,52,62,69,64,66
Ahmet Arslan,9460,https://www.futwiz.com/en/fifa22/player/ahmet-arslan/9460,66,silver-nr,68,63,65,70,56,62
Wang Shangyuan,9461,https://www.futwiz.com/en/fifa22/player/wang-shangyuan/9461,66,silver,73,60,61,68,64,80
Zhang Chi,9462,https://www.futwiz.com/en/fifa22/player/zhang-chi/9462,66,silver-nr,68,56,60,59,64,69
Wes Burns,9463,https://www.futwiz.com/en/fifa22/player/wes-burns/9463,66,silver,91,58,57,65,56,61
Aliou Badji,9464,https://www.futwiz.com/en/fifa22/player/aliou-badji/9464,66,silver,83,66,41,64,26,80
Tomasz Jodlowiec,9465,https://www.futwiz.com/en/fifa22/player/tomasz-jodlowiec/9465,66,silver,37,49,62,57,64,76
Jay-Roy Grot,9466,https://www.futwiz.com/en/fifa22/player/jay-roy-grot/9466,66,silver,78,65,59,61,47,82
Ramazan Civelek,9467,https://www.futwiz.com/en/fifa22/player/ramazan-civelek/9467,66,silver-nr,78,56,63,70,61,57
Abdulaziz Al Bishi,9468,https://www.futwiz.com/en/fifa22/player/abdulaziz-al-bishi/9468,66,silver,86,55,61,69,27,64
Jordan Willis,9469,https://www.futwiz.com/en/fifa22/player/jordan-willis/9469,66,silver,78,25,48,59,65,72
Matias Orihuela,9470,https://www.futwiz.com/en/fifa22/player/matias-orihuela/9470,66,silver-nr,68,50,62,67,62,55
Jonathan Meier,9471,https://www.futwiz.com/en/fifa22/player/jonathan-meier/9471,66,silver-nr,73,44,59,62,61,64
Renato Solis,9472,https://www.futwiz.com/en/fifa22/player/renato-solis/9472,66,libertadores,66,69,60,65,40,64
Scott Jamieson,9473,https://www.futwiz.com/en/fifa22/player/scott-jamieson/9473,66,silver,64,52,61,61,63,78
Pawel Stolarski,9474,https://www.futwiz.com/en/fifa22/player/pawel-stolarski/9474,66,silver-nr,83,51,61,64,57,66
Anssi Jaakkola,9475,https://www.futwiz.com/en/fifa22/player/anssi-jaakkola/9475,66,silver-nr,66,64,60,65,58,66
Josip Sutalo,9476,https://www.futwiz.com/en/fifa22/player/josip-sutalo/9476,66,silver-nr,65,27,42,51,66,73
Rasmus Nicolaisen,9477,https://www.futwiz.com/en/fifa22/player/rasmus-nicolaisen/9477,66,silver-nr,61,41,50,55,65,73
Nathan De Medina,9478,https://www.futwiz.com/en/fifa22/player/nathan-de-medina/9478,66,silver-nr,70,40,56,62,65,67
Muammer Yildirim,9479,https://www.futwiz.com/en/fifa22/player/muammer-yildirim/9479,66,silver-nr,68,66,60,66,26,66
Nicolo Manfredini,9480,https://www.futwiz.com/en/fifa22/player/nicolo-manfredini/9480,66,silver-nr,69,64,63,68,45,63
Maximiliano Caufriez,9481,https://www.futwiz.com/en/fifa22/player/maximiliano-caufriez/9481,66,silver-nr,57,25,55,56,66,70
Aldair Quintana,9482,https://www.futwiz.com/en/fifa22/player/aldair-quintana/9482,66,libertadores,67,63,63,70,22,61
Danny Hoesen,9483,https://www.futwiz.com/en/fifa22/player/danny-hoesen/9483,66,silver-nr,71,66,56,67,35,69
Jordy Wehrmann,9484,https://www.futwiz.com/en/fifa22/player/jordy-wehrmann/9484,66,silver-nr,65,55,64,65,61,61
Valentin Burgoa,9485,https://www.futwiz.com/en/fifa22/player/valentin-burgoa/9485,66,silver-nr,78,55,59,72,54,60
Fredrik Oldrup Jensen,9486,https://www.futwiz.com/en/fifa22/player/fredrik-oldrup-jensen/9486,66,silver-nr,54,50,64,61,63,68
Daam Foulon,9487,https://www.futwiz.com/en/fifa22/player/daam-foulon/9487,66,silver-nr,72,32,64,64,61,66
Kazuki Kozuka,9488,https://www.futwiz.com/en/fifa22/player/kazuki-kozuka/9488,66,silver-nr,77,58,67,67,40,56
Doke Schmidt,9489,https://www.futwiz.com/en/fifa22/player/doke-schmidt/9489,66,silver-nr,55,50,57,60,66,72
Sikou Niakate,9490,https://www.futwiz.com/en/fifa22/player/sikou-niakate/9490,66,silver-nr,68,28,44,61,65,78
Mark Tamas,9491,https://www.futwiz.com/en/fifa22/player/mark-tamas/9491,66,silver-nr,63,28,49,41,65,71
Tomas Hajek,9492,https://www.futwiz.com/en/fifa22/player/tomas-hajek/9492,66,silver-nr,50,27,48,38,67,66
Conor Grant,9493,https://www.futwiz.com/en/fifa22/player/conor-grant/9493,66,silver-nr,68,60,66,66,61,71
Andre Moreira,9494,https://www.futwiz.com/en/fifa22/player/andre-moreira/9494,66,silver-nr,66,67,66,67,53,63
Rodrigo Contreras,9495,https://www.futwiz.com/en/fifa22/player/rodrigo-contreras/9495,66,libertadores,71,65,51,64,32,71
Arianit Ferati,9496,https://www.futwiz.com/en/fifa22/player/arianit-ferati/9496,66,silver-nr,73,56,69,72,38,50
Marco Meilinger,9497,https://www.futwiz.com/en/fifa22/player/marco-meilinger/9497,66,silver-nr,69,62,67,67,33,63
Michael Svoboda,9498,https://www.futwiz.com/en/fifa22/player/michael-svoboda/9498,66,silver,58,41,53,58,65,77
Niall McGinn,9499,https://www.futwiz.com/en/fifa22/player/niall-mcginn/9499,66,silver-nr,72,63,63,69,34,59
Erhun Oztumer,9500,https://www.futwiz.com/en/fifa22/player/erhun-oztumer/9500,66,silver-nr,70,64,65,70,30,50
Viktor Johansson,9501,https://www.futwiz.com/en/fifa22/player/viktor-johansson/9501,66,silver-nr,67,65,65,68,32,67
Jonathan Augustinsson,9502,https://www.futwiz.com/en/fifa22/player/jonathan-augustinsson/9502,66,silver-nr,78,49,62,63,59,72
Pape Habib Gueye,9503,https://www.futwiz.com/en/fifa22/player/pape-habib-gueye/9503,66,silver-nr,75,64,54,67,21,73
Marin Anicic,9504,https://www.futwiz.com/en/fifa22/player/marin-anicic/9504,66,silver-nr,52,33,45,40,67,71
Moritz Jenz,8468,https://www.futwiz.com/en/fifa22/player/moritz-jenz/8468,66,silver-nr,64,29,45,46,66,76
Braian Aguirre,8469,https://www.futwiz.com/en/fifa22/player/braian-aguirre/8469,66,sudamericana,68,37,47,59,65,68
Dennis Erdmann,8470,https://www.futwiz.com/en/fifa22/player/dennis-erdmann/8470,66,silver,53,40,49,50,61,86
Joe Morrell,8471,https://www.futwiz.com/en/fifa22/player/joe-morrell/8471,66,silver-nr,68,54,65,70,51,51
Francesco Di Tacchio,8472,https://www.futwiz.com/en/fifa22/player/francesco-di-tacchio/8472,66,silver,51,50,58,59,64,86
Joel Zwarts,8473,https://www.futwiz.com/en/fifa22/player/joel-zwarts/8473,66,silver,82,65,51,64,23,71
Ufuk Akyol,8474,https://www.futwiz.com/en/fifa22/player/ufuk-akyol/8474,66,silver-nr,67,49,63,67,66,69
Mohammed Al Fatil,8475,https://www.futwiz.com/en/fifa22/player/mohammed-al-fatil/8475,66,silver-nr,52,25,47,47,67,70
Brad Stuver,8476,https://www.futwiz.com/en/fifa22/player/brad-stuver/8476,66,silver-nr,68,65,65,66,47,65
Luis Paz,8477,https://www.futwiz.com/en/fifa22/player/luis-paz/8477,66,libertadores,62,53,58,61,66,73
Angelo Pizzorno,8478,https://www.futwiz.com/en/fifa22/player/angelo-pizzorno/8478,66,sudamericana,69,36,50,55,68,65
Benat Prados,8479,https://www.futwiz.com/en/fifa22/player/benat-prados/8479,66,silver-nr,66,65,65,68,60,52
Rok Vodisek,8480,https://www.futwiz.com/en/fifa22/player/rok-vodisek/8480,66,silver-nr,68,62,61,69,47,63
Cameron Brannagan,8481,https://www.futwiz.com/en/fifa22/player/cameron-brannagan/8481,66,silver-nr,63,65,69,65,61,67
Bongani Sam,8482,https://www.futwiz.com/en/fifa22/player/bongani-sam/8482,66,silver-nr,75,30,54,62,63,60
Logan Ndenbe,8483,https://www.futwiz.com/en/fifa22/player/logan-ndenbe/8483,66,silver-nr,76,30,58,66,61,69
Dimitri Cavare,8484,https://www.futwiz.com/en/fifa22/player/dimitri-cavare/8484,66,silver,69,52,60,62,64,78
Emeric Dudouit,8485,https://www.futwiz.com/en/fifa22/player/emeric-dudouit/8485,66,silver-nr,63,51,63,61,64,72
Felipe Araruna,8486,https://www.futwiz.com/en/fifa22/player/felipe-araruna/8486,66,silver-nr,72,32,61,64,61,60
Yamato Machida,8487,https://www.futwiz.com/en/fifa22/player/yamato-machida/8487,66,silver,90,58,63,67,40,47
Maguinho,8488,https://www.futwiz.com/en/fifa22/player/maguinho/8488,66,silver,86,52,57,67,58,66
Anthony Fontana,8489,https://www.futwiz.com/en/fifa22/player/anthony-fontana/8489,66,silver-nr,72,63,62,68,46,61
Zander Clark,8490,https://www.futwiz.com/en/fifa22/player/zander-clark/8490,66,silver-nr,64,62,69,72,31,68
Sasa Balic,8491,https://www.futwiz.com/en/fifa22/player/sasa-balic/8491,66,silver-nr,68,38,52,57,64,74
Mark Travers,8492,https://www.futwiz.com/en/fifa22/player/mark-travers/8492,66,silver-nr,67,66,64,66,40,65
Conrado,8493,https://www.futwiz.com/en/fifa22/player/conrado/8493,66,silver-nr,81,56,59,66,59,59
Dave Gnaase,8494,https://www.futwiz.com/en/fifa22/player/dave-gnaase/8494,66,silver-nr,80,53,61,65,60,73
Josh Sheehan,8495,https://www.futwiz.com/en/fifa22/player/josh-sheehan/8495,66,silver-nr,79,53,61,67,61,70
Connor McLennan,8496,https://www.futwiz.com/en/fifa22/player/connor-mclennan/8496,66,silver-nr,81,60,59,64,45,62
Emil Ceide,8497,https://www.futwiz.com/en/fifa22/player/emil-ceide/8497,66,silver-nr,83,50,57,73,33,50
