Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Denis Ventura,4412,https://www.futwiz.com/en/fifa22/player/denis-ventura/4412,61,bronze-nr,71,55,60,61,60,60
Kota Miyamoto,4413,https://www.futwiz.com/en/fifa22/player/kota-miyamoto/4413,61,bronze-nr,69,41,60,56,57,65
Jerome Deom,4414,https://www.futwiz.com/en/fifa22/player/jerome-deom/4414,61,bronze,79,45,60,70,52,45
Siad Haji,4415,https://www.futwiz.com/en/fifa22/player/siad-haji/4415,61,bronze,70,49,57,69,35,48
Sekou Sidibe,4416,https://www.futwiz.com/en/fifa22/player/sekou-sidibe/4416,61,bronze,76,59,54,66,30,47
Zhu Jianrong,4417,https://www.futwiz.com/en/fifa22/player/zhu-jianrong/4417,61,bronze-nr,66,58,51,55,34,72
Lucas Sanabria,4418,https://www.futwiz.com/en/fifa22/player/lucas-sanabria/4418,61,sudamericana,62,51,52,64,50,55
Yigit Emre Celtik,4419,https://www.futwiz.com/en/fifa22/player/yigit-emre-celtik/4419,61,bronze-nr,69,48,58,65,49,48
Bobby Thomas,4420,https://www.futwiz.com/en/fifa22/player/bobby-thomas/4420,61,bronze-nr,55,32,41,44,62,65
Arratia,4421,https://www.futwiz.com/en/fifa22/player/arratia/4421,61,bronze-nr,59,43,60,60,57,65
Thibo Baeten,4422,https://www.futwiz.com/en/fifa22/player/thibo-baeten/4422,61,bronze-nr,74,61,41,58,21,58
Nicolas Palavecino,4423,https://www.futwiz.com/en/fifa22/player/nicolas-palavecino/4423,61,bronze-nr,61,63,61,61,46,53
Sveinn Aron Gudjohnsen,4424,https://www.futwiz.com/en/fifa22/player/sveinn-aron-gudjohnsen/4424,61,bronze-nr,46,60,39,55,26,69
Frank Arhin,4425,https://www.futwiz.com/en/fifa22/player/frank-arhin/4425,61,bronze-nr,74,47,58,67,39,41
Murat Saglam,4426,https://www.futwiz.com/en/fifa22/player/murat-saglam/4426,61,bronze-nr,62,40,59,65,60,49
Danilo Orsi,4427,https://www.futwiz.com/en/fifa22/player/danilo-orsi/4427,61,bronze-nr,73,59,47,60,24,62
Bojan Radulovic,4428,https://www.futwiz.com/en/fifa22/player/bojan-radulovic/4428,61,bronze-nr,61,59,47,63,27,65
Philipp Sturm,4429,https://www.futwiz.com/en/fifa22/player/philipp-sturm/4429,61,bronze-nr,69,50,56,60,42,57
Junior Ogedi-Uzokwe,4430,https://www.futwiz.com/en/fifa22/player/junior-ogedi-uzokwe/4430,61,bronze,87,58,50,61,29,60
Naicol Contreras,4431,https://www.futwiz.com/en/fifa22/player/naicol-contreras/4431,61,libertadores,68,35,48,56,58,47
Horatiu Moldovan,4432,https://www.futwiz.com/en/fifa22/player/horatiu-moldovan/4432,61,bronze-nr,62,58,60,60,40,62
Mario Garcia,4433,https://www.futwiz.com/en/fifa22/player/mario-garcia/4433,61,libertadores,68,49,59,63,51,61
Rodrigo,4434,https://www.futwiz.com/en/fifa22/player/rodrigo/4434,61,bronze-nr,57,34,42,41,62,59
Dawson Devoy,4435,https://www.futwiz.com/en/fifa22/player/dawson-devoy/4435,61,bronze-nr,63,51,60,65,47,58
Liam Roberts,4436,https://www.futwiz.com/en/fifa22/player/liam-roberts/4436,61,bronze-nr,62,58,58,63,46,60
Alessandro Krauchi,4437,https://www.futwiz.com/en/fifa22/player/alessandro-krauchi/4437,61,bronze-nr,68,43,57,61,56,50
Jayden Nelson,4438,https://www.futwiz.com/en/fifa22/player/jayden-nelson/4438,61,bronze,81,56,51,69,29,41
Morgan Feeney,4439,https://www.futwiz.com/en/fifa22/player/morgan-feeney/4439,61,bronze-nr,46,32,38,39,61,62
Aleksandar Kolev,4440,https://www.futwiz.com/en/fifa22/player/aleksandar-kolev/4440,61,bronze-nr,73,61,50,60,40,73
Elias K. Hagen,4441,https://www.futwiz.com/en/fifa22/player/elias-k.-hagen/4441,61,bronze-nr,65,53,59,61,51,58
James Delianov,4442,https://www.futwiz.com/en/fifa22/player/james-delianov/4442,61,bronze-nr,62,59,58,62,26,59
Alex De John,4443,https://www.futwiz.com/en/fifa22/player/alex-de-john/4443,61,bronze-nr,38,27,39,39,58,71
Sam Junqua,4444,https://www.futwiz.com/en/fifa22/player/sam-junqua/4444,61,bronze-nr,58,26,48,56,62,63
Kim Dong Hyun,4445,https://www.futwiz.com/en/fifa22/player/kim-dong-hyun/4445,61,bronze-nr,66,47,57,61,51,67
Denzel Hall,4446,https://www.futwiz.com/en/fifa22/player/denzel-hall/4446,61,bronze,81,44,42,58,58,64
Aleksander Buksa,4447,https://www.futwiz.com/en/fifa22/player/aleksander-buksa/4447,61,bronze-nr,72,60,47,59,23,55
Stefan Nigro,4448,https://www.futwiz.com/en/fifa22/player/stefan-nigro/4448,61,bronze-nr,71,37,56,62,55,60
Jay Lynch,3796,https://www.futwiz.com/en/fifa22/player/jay-lynch/3796,61,bronze-nr,64,58,56,65,41,58
Daniel Gyollai,3797,https://www.futwiz.com/en/fifa22/player/daniel-gyollai/3797,61,bronze-nr,63,60,60,62,45,57
Younes Bnou-Marzouk,3798,https://www.futwiz.com/en/fifa22/player/younes-bnou-marzouk/3798,61,bronze-nr,63,62,44,63,24,56
Guillermo Martinez,3799,https://www.futwiz.com/en/fifa22/player/guillermo-martinez/3799,61,bronze-nr,53,58,50,59,33,66
Carlos Ramos,3800,https://www.futwiz.com/en/fifa22/player/carlos-ramos/3800,61,libertadores,64,37,52,52,59,58
Tobias Lauritsen,3801,https://www.futwiz.com/en/fifa22/player/tobias-lauritsen/3801,61,bronze-nr,66,59,47,58,40,68
Samuel Essende,3802,https://www.futwiz.com/en/fifa22/player/samuel-essende/3802,61,bronze,68,60,41,58,25,69
Matthew Acton,3803,https://www.futwiz.com/en/fifa22/player/matthew-acton/3803,61,bronze-nr,63,61,59,63,40,58
Leonhard Munst,3804,https://www.futwiz.com/en/fifa22/player/leonhard-munst/3804,61,bronze-nr,61,52,61,61,54,53
Jim McNulty,3805,https://www.futwiz.com/en/fifa22/player/jim-mcnulty/3805,61,bronze-nr,32,38,54,55,60,59
Raul Costin,3806,https://www.futwiz.com/en/fifa22/player/raul-costin/3806,61,bronze,43,53,56,52,63,61
Fidel Ambriz,3807,https://www.futwiz.com/en/fifa22/player/fidel-ambriz/3807,61,bronze-nr,58,49,56,59,56,55
Kim Min Jun,3808,https://www.futwiz.com/en/fifa22/player/kim-min-jun/3808,61,bronze-nr,70,56,58,62,28,62
Masato Yuzawa,3809,https://www.futwiz.com/en/fifa22/player/masato-yuzawa/3809,61,bronze-nr,70,26,39,55,60,66
Sambou Sissoko,3810,https://www.futwiz.com/en/fifa22/player/sambou-sissoko/3810,61,bronze-nr,69,50,55,59,57,64
Jackson Rodriguez,3811,https://www.futwiz.com/en/fifa22/player/jackson-rodriguez/3811,61,sudamericana,74,53,56,61,56,55
Javier Izquierdo,3812,https://www.futwiz.com/en/fifa22/player/javier-izquierdo/3812,61,bronze-nr,65,58,55,62,50,60
Josue Albert,3813,https://www.futwiz.com/en/fifa22/player/josue-albert/3813,61,bronze-nr,51,26,38,42,61,70
Joao Grimaldo,3814,https://www.futwiz.com/en/fifa22/player/joao-grimaldo/3814,61,libertadores,72,57,59,63,36,52
Pieter Bos,3815,https://www.futwiz.com/en/fifa22/player/pieter-bos/3815,61,bronze-nr,63,62,58,63,28,60
Osama Malik,3816,https://www.futwiz.com/en/fifa22/player/osama-malik/3816,61,bronze-nr,67,37,56,57,58,70
Nicolas Luchinger,3817,https://www.futwiz.com/en/fifa22/player/nicolas-luchinger/3817,61,bronze-nr,71,28,45,64,57,66
Harrison Holgate,3818,https://www.futwiz.com/en/fifa22/player/harrison-holgate/3818,61,bronze-nr,65,24,39,47,60,68
Felix Strauss,3819,https://www.futwiz.com/en/fifa22/player/felix-strauss/3819,61,bronze-nr,70,38,52,55,59,70
Tomas Totland,3820,https://www.futwiz.com/en/fifa22/player/tomas-totland/3820,61,bronze-nr,75,32,43,62,53,59
Asier Cordoba,3821,https://www.futwiz.com/en/fifa22/player/asier-cordoba/3821,61,bronze-nr,77,57,58,61,36,52
Jared Stroud,3822,https://www.futwiz.com/en/fifa22/player/jared-stroud/3822,61,bronze-nr,67,53,56,61,53,65
Stan Van Dessel,3823,https://www.futwiz.com/en/fifa22/player/stan-van-dessel/3823,61,bronze-nr,73,43,58,65,56,54
Eric Hottmann,3824,https://www.futwiz.com/en/fifa22/player/eric-hottmann/3824,61,bronze-nr,66,56,53,61,26,70
Subhasish Bose,3825,https://www.futwiz.com/en/fifa22/player/subhasish-bose/3825,61,bronze,70,28,41,54,57,77
Jimmy Valoyes,3826,https://www.futwiz.com/en/fifa22/player/jimmy-valoyes/3826,61,sudamericana,59,28,41,41,63,61
David Arguelles,3827,https://www.futwiz.com/en/fifa22/player/david-arguelles/3827,61,bronze,77,36,44,58,57,55
Mazyad Al Anazi,3828,https://www.futwiz.com/en/fifa22/player/mazyad-al-anazi/3828,61,bronze-nr,61,58,56,62,24,63
Rocco Ascone,3829,https://www.futwiz.com/en/fifa22/player/rocco-ascone/3829,61,bronze-nr,66,47,60,66,50,50
Sam Smith,3830,https://www.futwiz.com/en/fifa22/player/sam-smith/3830,61,bronze-nr,67,61,50,57,24,70
Robert Gherghe,3831,https://www.futwiz.com/en/fifa22/player/robert-gherghe/3831,61,bronze-nr,51,38,45,38,63,65
Dominik Marx,3832,https://www.futwiz.com/en/fifa22/player/dominik-marx/3832,61,bronze-nr,71,55,58,64,58,50
Apostolos Tsilingiris,3833,https://www.futwiz.com/en/fifa22/player/apostolos-tsilingiris/3833,61,bronze-nr,60,58,62,60,22,61
Alex Kenyon,3834,https://www.futwiz.com/en/fifa22/player/alex-kenyon/3834,61,bronze,59,46,54,59,57,75
Khalifa Al Dawsari,3835,https://www.futwiz.com/en/fifa22/player/khalifa-al-dawsari/3835,61,bronze,73,33,45,51,59,73
Noel Niemann,3836,https://www.futwiz.com/en/fifa22/player/noel-niemann/3836,61,bronze,81,55,55,67,27,53
Jordan White,3837,https://www.futwiz.com/en/fifa22/player/jordan-white/3837,61,bronze,53,61,48,56,28,69
Billy King,3838,https://www.futwiz.com/en/fifa22/player/billy-king/3838,61,bronze-nr,72,55,56,63,25,56
Onurcan Piri,3839,https://www.futwiz.com/en/fifa22/player/onurcan-piri/3839,61,bronze-nr,64,61,60,63,20,59
Jesper Gustavsson,3840,https://www.futwiz.com/en/fifa22/player/jesper-gustavsson/3840,61,bronze-nr,62,43,54,57,57,68
Diego Pampin,3841,https://www.futwiz.com/en/fifa22/player/diego-pampin/3841,61,bronze-nr,58,33,51,55,58,55
Jaouen Hadjam,3842,https://www.futwiz.com/en/fifa22/player/jaouen-hadjam/3842,61,bronze-nr,76,47,51,63,56,70
Brian Murphy,3843,https://www.futwiz.com/en/fifa22/player/brian-murphy/3843,61,bronze-nr,61,62,55,58,33,62
Cristian Trujillo,3844,https://www.futwiz.com/en/fifa22/player/cristian-trujillo/3844,61,sudamericana,68,51,58,58,48,48
Sam Perry,3845,https://www.futwiz.com/en/fifa22/player/sam-perry/3845,61,bronze-nr,65,52,58,60,56,65
Razvan Horj,3846,https://www.futwiz.com/en/fifa22/player/razvan-horj/3846,61,bronze-nr,59,29,45,46,60,69
Alexi Pitu,3847,https://www.futwiz.com/en/fifa22/player/alexi-pitu/3847,61,bronze-nr,75,52,58,64,37,48
Dennis Waidner,3848,https://www.futwiz.com/en/fifa22/player/dennis-waidner/3848,61,bronze-nr,70,26,46,58,59,55
Luuk Wouters,3849,https://www.futwiz.com/en/fifa22/player/luuk-wouters/3849,61,bronze-nr,62,36,46,51,62,63
Andres Avila,3850,https://www.futwiz.com/en/fifa22/player/andres-avila/3850,61,bronze-nr,69,46,58,60,53,51
Destan Bajselmani,3851,https://www.futwiz.com/en/fifa22/player/destan-bajselmani/3851,61,bronze-nr,75,47,46,58,57,70
Euan Henderson,3852,https://www.futwiz.com/en/fifa22/player/euan-henderson/3852,61,bronze,83,58,60,63,29,58
Noah Atubolu,3853,https://www.futwiz.com/en/fifa22/player/noah-atubolu/3853,61,bronze-nr,63,60,59,64,35,57
Ignacio Agustin Rodriguez,3854,https://www.futwiz.com/en/fifa22/player/ignacio-agustin-rodriguez/3854,61,bronze-nr,56,56,60,63,51,41
Torben Engelking,3855,https://www.futwiz.com/en/fifa22/player/torben-engelking/3855,61,bronze-nr,76,59,56,61,34,57
Timi Odusina,3856,https://www.futwiz.com/en/fifa22/player/timi-odusina/3856,61,bronze-nr,64,34,44,49,59,72
Abdullah Yigiter,3857,https://www.futwiz.com/en/fifa22/player/abdullah-yigiter/3857,61,bronze-nr,63,59,62,64,20,58
Kim Bo Seop,3858,https://www.futwiz.com/en/fifa22/player/kim-bo-seop/3858,61,bronze-nr,78,58,50,61,20,68
Omar Panuco,3859,https://www.futwiz.com/en/fifa22/player/omar-panuco/3859,61,bronze-nr,79,50,57,66,36,49
Tosaint Ricketts,3860,https://www.futwiz.com/en/fifa22/player/tosaint-ricketts/3860,61,bronze,85,60,47,52,22,59
Geani Cretu,3861,https://www.futwiz.com/en/fifa22/player/geani-cretu/3861,61,bronze-nr,71,50,58,62,54,61
Regan Slater,3862,https://www.futwiz.com/en/fifa22/player/regan-slater/3862,61,bronze-nr,66,53,61,60,56,64
Joseph Colley,3863,https://www.futwiz.com/en/fifa22/player/joseph-colley/3863,61,bronze-nr,67,37,46,50,61,68
Tomas Ostrak,3864,https://www.futwiz.com/en/fifa22/player/tomas-ostrak/3864,61,bronze-nr,62,56,62,63,53,61
Jared Khasa,3865,https://www.futwiz.com/en/fifa22/player/jared-khasa/3865,61,bronze,81,58,50,64,32,66
Felix Horn Myhre,3866,https://www.futwiz.com/en/fifa22/player/felix-horn-myhre/3866,61,bronze-nr,69,51,56,65,57,63
Hugo Ekitike,3867,https://www.futwiz.com/en/fifa22/player/hugo-ekitike/3867,61,bronze-nr,69,59,46,60,22,66
Marius Funk,3868,https://www.futwiz.com/en/fifa22/player/marius-funk/3868,61,bronze-nr,61,59,61,62,39,59
Owura Edwards,3869,https://www.futwiz.com/en/fifa22/player/owura-edwards/3869,61,bronze,84,51,52,65,27,50
Furkan Zorba,3870,https://www.futwiz.com/en/fifa22/player/furkan-zorba/3870,61,bronze-nr,66,31,44,53,60,69
George Nurse,3871,https://www.futwiz.com/en/fifa22/player/george-nurse/3871,61,bronze-nr,74,53,57,61,54,66
Ole Amund Sveen,3872,https://www.futwiz.com/en/fifa22/player/ole-amund-sveen/3872,61,bronze,75,59,56,61,56,67
David Richards,3873,https://www.futwiz.com/en/fifa22/player/david-richards/3873,61,bronze-nr,61,59,58,62,35,60
Angello Tandazo,3874,https://www.futwiz.com/en/fifa22/player/angello-tandazo/3874,61,sudamericana,54,45,57,59,64,57
Driss Trichard,3875,https://www.futwiz.com/en/fifa22/player/driss-trichard/3875,61,bronze-nr,67,55,57,61,55,58
Christopher Trejo,3876,https://www.futwiz.com/en/fifa22/player/christopher-trejo/3876,61,bronze,77,63,55,60,21,60
Francois-Joseph Sollacaro,3877,https://www.futwiz.com/en/fifa22/player/francois-joseph-sollacaro/3877,61,bronze-nr,62,59,56,64,44,60
Joel Allansson,3878,https://www.futwiz.com/en/fifa22/player/joel-allansson/3878,61,bronze-nr,57,47,62,65,52,63
Martin Samuelsen,3879,https://www.futwiz.com/en/fifa22/player/martin-samuelsen/3879,61,bronze,71,59,58,69,30,50
Pedro Teixeira,3880,https://www.futwiz.com/en/fifa22/player/pedro-teixeira/3880,61,bronze-nr,62,60,59,63,28,61
Warren Bondo,3881,https://www.futwiz.com/en/fifa22/player/warren-bondo/3881,61,bronze,73,50,55,70,57,63
Mateo Tanlongo,3882,https://www.futwiz.com/en/fifa22/player/mateo-tanlongo/3882,61,sudamericana,64,56,58,63,54,54
Ryo Wada,3883,https://www.futwiz.com/en/fifa22/player/ryo-wada/3883,61,bronze-nr,72,61,57,64,22,51
Jannis Heuer,3884,https://www.futwiz.com/en/fifa22/player/jannis-heuer/3884,61,bronze-nr,61,28,50,50,62,65
Jeff Mensah,3885,https://www.futwiz.com/en/fifa22/player/jeff-mensah/3885,61,bronze-nr,75,55,58,62,53,63
Zhou Tong,3886,https://www.futwiz.com/en/fifa22/player/zhou-tong/3886,61,bronze-nr,79,52,57,60,51,47
Cammy MacPherson,3887,https://www.futwiz.com/en/fifa22/player/cammy-macpherson/3887,61,bronze,69,56,61,62,59,73
Ole Romeny,3888,https://www.futwiz.com/en/fifa22/player/ole-romeny/3888,61,bronze-nr,64,60,50,62,23,60
Filip Modelski,3889,https://www.futwiz.com/en/fifa22/player/filip-modelski/3889,61,bronze-nr,71,32,52,54,57,64
Dimitar Mitov,3890,https://www.futwiz.com/en/fifa22/player/dimitar-mitov/3890,61,bronze,64,61,60,62,61,61
Barne Pernot,3891,https://www.futwiz.com/en/fifa22/player/barne-pernot/3891,61,bronze-nr,69,28,46,60,60,66
Milan Tucic,3892,https://www.futwiz.com/en/fifa22/player/milan-tucic/3892,61,bronze-nr,68,60,48,65,27,57
Metinho,3893,https://www.futwiz.com/en/fifa22/player/metinho/3893,61,bronze-nr,68,48,57,63,60,57
Jamie Proctor,3894,https://www.futwiz.com/en/fifa22/player/jamie-proctor/3894,61,bronze-nr,60,60,54,60,31,67
Francisco Ginella,3895,https://www.futwiz.com/en/fifa22/player/francisco-ginella/3895,61,bronze-nr,69,53,55,64,52,59
Wang Ziming,3896,https://www.futwiz.com/en/fifa22/player/wang-ziming/3896,61,bronze-nr,79,58,48,61,32,68
Damian Rivera,3897,https://www.futwiz.com/en/fifa22/player/damian-rivera/3897,61,bronze-nr,72,54,51,67,24,44
Fahad Al Johani,3898,https://www.futwiz.com/en/fifa22/player/fahad-al-johani/3898,61,bronze-nr,73,61,53,61,26,67
Anderson Angulo,3899,https://www.futwiz.com/en/fifa22/player/anderson-angulo/3899,61,sudamericana,64,26,37,44,63,67
Yasser Larouci,3900,https://www.futwiz.com/en/fifa22/player/yasser-larouci/3900,61,bronze-nr,75,47,52,62,56,57
Ali Sanogo,3901,https://www.futwiz.com/en/fifa22/player/ali-sanogo/3901,61,bronze-nr,73,53,56,64,23,48
Harry Brockbank,3902,https://www.futwiz.com/en/fifa22/player/harry-brockbank/3902,61,bronze-nr,67,26,46,58,60,66
Mads Christiansen,3903,https://www.futwiz.com/en/fifa22/player/mads-christiansen/3903,61,bronze-nr,63,61,56,62,30,61
Gregorio Tanco,3904,https://www.futwiz.com/en/fifa22/player/gregorio-tanco/3904,61,bronze-nr,62,32,43,49,62,60
Salomon Rodriguez,3905,https://www.futwiz.com/en/fifa22/player/salomon-rodriguez/3905,61,libertadores,61,57,45,53,29,64
Abdenego Nankishi,3906,https://www.futwiz.com/en/fifa22/player/abdenego-nankishi/3906,61,bronze,86,51,52,67,29,47
Jose Alfonso Alvarado,3907,https://www.futwiz.com/en/fifa22/player/jose-alfonso-alvarado/3907,61,bronze,50,65,55,61,35,58
Johan Bocanegra,3908,https://www.futwiz.com/en/fifa22/player/johan-bocanegra/3908,61,libertadores,72,48,55,67,28,53
Taylor Perry,3909,https://www.futwiz.com/en/fifa22/player/taylor-perry/3909,61,bronze-nr,71,56,57,64,49,57
Seriton Fernandes,3910,https://www.futwiz.com/en/fifa22/player/seriton-fernandes/3910,61,bronze-nr,72,32,48,51,56,71
Pavle Vagic,3911,https://www.futwiz.com/en/fifa22/player/pavle-vagic/3911,61,bronze,73,54,57,65,56,72
Alejandro Rivero,3912,https://www.futwiz.com/en/fifa22/player/alejandro-rivero/3912,61,sudamericana,61,59,61,62,43,60
Abdulmajeed Al Suwat,3913,https://www.futwiz.com/en/fifa22/player/abdulmajeed-al-suwat/3913,61,bronze-nr,66,57,58,65,44,54
Jesper Lofgren,3914,https://www.futwiz.com/en/fifa22/player/jesper-lofgren/3914,61,bronze-nr,57,29,42,52,59,71
Dejan Radonjic,3915,https://www.futwiz.com/en/fifa22/player/dejan-radonjic/3915,61,bronze,50,61,40,51,26,71
Mihai Neicutescu,3916,https://www.futwiz.com/en/fifa22/player/mihai-neicutescu/3916,61,bronze-nr,76,56,54,61,25,60
Dillon Barnes,3917,https://www.futwiz.com/en/fifa22/player/dillon-barnes/3917,61,bronze-nr,61,58,57,64,59,61
Masakazu Yoshioka,3918,https://www.futwiz.com/en/fifa22/player/masakazu-yoshioka/3918,61,bronze-nr,69,57,54,65,30,42
Marius Adamonis,3919,https://www.futwiz.com/en/fifa22/player/marius-adamonis/3919,61,bronze-nr,64,64,54,60,21,58
Ismael Aaneba,3920,https://www.futwiz.com/en/fifa22/player/ismael-aaneba/3920,61,bronze-nr,55,32,51,56,62,63
Dominik Meisel,3921,https://www.futwiz.com/en/fifa22/player/dominik-meisel/3921,61,bronze,67,48,60,68,50,52
Ziya Alkurt,3922,https://www.futwiz.com/en/fifa22/player/ziya-alkurt/3922,61,bronze-nr,68,58,57,63,22,52
Shaun Brisley,3923,https://www.futwiz.com/en/fifa22/player/shaun-brisley/3923,61,bronze-nr,42,30,38,36,61,69
Robert Street,3924,https://www.futwiz.com/en/fifa22/player/robert-street/3924,61,bronze-nr,56,62,45,57,29,54
Gary Liddle,3925,https://www.futwiz.com/en/fifa22/player/gary-liddle/3925,61,bronze-nr,51,45,53,53,59,73
Edyairth Ortega,3926,https://www.futwiz.com/en/fifa22/player/edyairth-ortega/3926,61,bronze-nr,75,46,61,62,55,43
Chris Odoi-Atsem,3927,https://www.futwiz.com/en/fifa22/player/chris-odoi-atsem/3927,61,bronze-nr,75,42,56,60,59,59
Miguel Berry,3928,https://www.futwiz.com/en/fifa22/player/miguel-berry/3928,61,bronze-nr,64,59,44,60,27,67
Des Kunst,3929,https://www.futwiz.com/en/fifa22/player/des-kunst/3929,61,bronze-nr,57,62,46,56,32,65
Paul Lewis,3930,https://www.futwiz.com/en/fifa22/player/paul-lewis/3930,61,bronze,68,56,57,59,54,75
Ramiro Di Luciano,3931,https://www.futwiz.com/en/fifa22/player/ramiro-di-luciano/3931,61,bronze-nr,62,32,47,54,57,44
Hussain Al Qahtani,3932,https://www.futwiz.com/en/fifa22/player/hussain-al-qahtani/3932,61,bronze-nr,63,56,61,63,52,65
Ernest Terpilowski,3933,https://www.futwiz.com/en/fifa22/player/ernest-terpilowski/3933,61,bronze,86,59,50,63,25,66
Hirotaka Tameda,3934,https://www.futwiz.com/en/fifa22/player/hirotaka-tameda/3934,61,bronze-nr,79,48,58,59,40,59
Zahid Munoz,3935,https://www.futwiz.com/en/fifa22/player/zahid-munoz/3935,61,bronze-nr,56,57,62,59,50,58
Stephen Mallon,3936,https://www.futwiz.com/en/fifa22/player/stephen-mallon/3936,61,bronze-nr,69,55,56,61,46,54
Beau Reus,3937,https://www.futwiz.com/en/fifa22/player/beau-reus/3937,61,bronze-nr,62,62,59,59,26,63
Harry Davis,3938,https://www.futwiz.com/en/fifa22/player/harry-davis/3938,61,bronze-nr,49,34,41,43,62,70
Njabulo Blom,3939,https://www.futwiz.com/en/fifa22/player/njabulo-blom/3939,61,bronze,73,28,51,46,64,62
Tian Yinong,3940,https://www.futwiz.com/en/fifa22/player/tian-yinong/3940,61,bronze,76,31,55,61,58,75
David Tutonda,3941,https://www.futwiz.com/en/fifa22/player/david-tutonda/3941,61,bronze,79,43,49,62,55,64
Mohammed Al Qarni,3942,https://www.futwiz.com/en/fifa22/player/mohammed-al-qarni/3942,61,bronze-nr,59,50,53,57,59,68
Kevin Isa,3943,https://www.futwiz.com/en/fifa22/player/kevin-isa/3943,61,bronze-nr,68,60,50,63,23,54
Jake Eastwood,3944,https://www.futwiz.com/en/fifa22/player/jake-eastwood/3944,61,bronze-nr,62,60,59,61,37,59
Lee Angol,3945,https://www.futwiz.com/en/fifa22/player/lee-angol/3945,61,bronze,81,60,55,61,30,68
Ricky Korboa,3946,https://www.futwiz.com/en/fifa22/player/ricky-korboa/3946,61,bronze,85,54,52,63,48,56
Emmanuel Dieseruvwe,3947,https://www.futwiz.com/en/fifa22/player/emmanuel-dieseruvwe/3947,61,bronze,68,58,45,53,27,72
Khaled Al Samiri,3948,https://www.futwiz.com/en/fifa22/player/khaled-al-samiri/3948,61,bronze-nr,59,46,61,66,59,56
Jesus Orozco,3949,https://www.futwiz.com/en/fifa22/player/jesus-orozco/3949,61,libertadores,66,60,44,59,26,59
Dominik Schmidt,3950,https://www.futwiz.com/en/fifa22/player/dominik-schmidt/3950,61,bronze-nr,37,32,49,49,58,74
Ben Killip,3951,https://www.futwiz.com/en/fifa22/player/ben-killip/3951,61,bronze-nr,61,59,60,61,43,59
Cristian Nunez,3952,https://www.futwiz.com/en/fifa22/player/cristian-nunez/3952,61,sudamericana,71,45,56,66,34,46
Christian Norton,3953,https://www.futwiz.com/en/fifa22/player/christian-norton/3953,61,bronze,82,62,52,62,31,52
Tobe Leysen,3954,https://www.futwiz.com/en/fifa22/player/tobe-leysen/3954,61,bronze-nr,66,58,55,63,30,60
Morgan Fasbender,3955,https://www.futwiz.com/en/fifa22/player/morgan-fasbender/3955,61,bronze,83,54,52,59,23,63
Mathieu Cachbach,3956,https://www.futwiz.com/en/fifa22/player/mathieu-cachbach/3956,61,bronze,66,51,65,62,50,48
Dion Conroy,3957,https://www.futwiz.com/en/fifa22/player/dion-conroy/3957,61,bronze-nr,54,27,47,56,59,70
Hassan Sharahili,3958,https://www.futwiz.com/en/fifa22/player/hassan-sharahili/3958,61,bronze-nr,70,61,42,57,22,59
Chang Feiya,3959,https://www.futwiz.com/en/fifa22/player/chang-feiya/3959,61,bronze-nr,74,55,55,60,37,52
Niklas Lang,3960,https://www.futwiz.com/en/fifa22/player/niklas-lang/3960,61,bronze-nr,69,22,37,49,59,65
Jorge Diaz Price,3961,https://www.futwiz.com/en/fifa22/player/jorge-diaz-price/3961,61,bronze-nr,74,53,58,64,41,40
Jesse Tugbenyo,3962,https://www.futwiz.com/en/fifa22/player/jesse-tugbenyo/3962,61,bronze-nr,65,32,53,56,61,60
Nacho Ramon,3963,https://www.futwiz.com/en/fifa22/player/nacho-ramon/3963,61,bronze-nr,66,63,42,55,30,62
Chen Xiao,3964,https://www.futwiz.com/en/fifa22/player/chen-xiao/3964,61,bronze-nr,58,50,59,58,58,70
Ole Pohlmann,3965,https://www.futwiz.com/en/fifa22/player/ole-pohlmann/3965,61,bronze-nr,70,54,57,64,30,57
Tobias Knost,3966,https://www.futwiz.com/en/fifa22/player/tobias-knost/3966,61,bronze-nr,73,31,46,55,56,61
Yun Yong Ho,3967,https://www.futwiz.com/en/fifa22/player/yun-yong-ho/3967,61,bronze-nr,63,55,57,64,46,61
Valentin Gendrey,3968,https://www.futwiz.com/en/fifa22/player/valentin-gendrey/3968,61,bronze,66,33,44,64,61,64
Luke McNally,3969,https://www.futwiz.com/en/fifa22/player/luke-mcnally/3969,61,bronze-nr,55,34,46,51,59,70
Mert Mirac Altintas,3970,https://www.futwiz.com/en/fifa22/player/mert-mirac-altintas/3970,61,bronze-nr,73,61,51,65,28,45
Dominic Volkmer,3971,https://www.futwiz.com/en/fifa22/player/dominic-volkmer/3971,61,bronze,53,35,46,44,59,72
Kwame Poku,3972,https://www.futwiz.com/en/fifa22/player/kwame-poku/3972,61,bronze,85,54,55,64,39,48
Rob Cornwall,3973,https://www.futwiz.com/en/fifa22/player/rob-cornwall/3973,61,bronze-nr,37,28,47,50,60,72
Cosmin Achim,3974,https://www.futwiz.com/en/fifa22/player/cosmin-achim/3974,61,bronze-nr,63,24,32,40,62,68
Antonio Jonjic,3975,https://www.futwiz.com/en/fifa22/player/antonio-jonjic/3975,61,bronze-nr,73,52,54,65,30,59
Jayden Richardson,3976,https://www.futwiz.com/en/fifa22/player/jayden-richardson/3976,61,bronze,86,34,47,59,54,64
