Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Emilio Butragueno,18145,https://www.futwiz.com/en/fifa22/player/emilio-butragueno/18145,92,icon,94,90,80,92,41,68
Raul,18144,https://www.futwiz.com/en/fifa22/player/raul/18144,92,icon,88,92,82,90,47,75
David Beckham,18143,https://www.futwiz.com/en/fifa22/player/david-beckham/18143,92,icon,80,87,95,88,69,82
Rivaldo,18142,https://www.futwiz.com/en/fifa22/player/rivaldo/18142,92,icon,87,91,88,92,44,78
Puyol,18141,https://www.futwiz.com/en/fifa22/player/puyol/18141,92,icon,70,45,68,58,94,90
Kenny Dalglish,18140,https://www.futwiz.com/en/fifa22/player/kenny-dalglish/18140,92,icon,90,92,77,90,41,73
Luis Figo,18139,https://www.futwiz.com/en/fifa22/player/luis-figo/18139,92,icon,92,88,89,92,41,80
Ruud van Nistelrooy,18138,https://www.futwiz.com/en/fifa22/player/ruud-van-nistelrooy/18138,92,icon,86,91,74,85,37,82
Kevin De Bruyne,18063,https://www.futwiz.com/en/fifa22/player/kevin-de-bruyne/18063,92,goldif,78,87,94,89,65,80
Ryan Giggs,18040,https://www.futwiz.com/en/fifa22/player/ryan-giggs/18040,92,icon,90,80,90,91,44,67
Dennis Bergkamp,18039,https://www.futwiz.com/en/fifa22/player/dennis-bergkamp/18039,92,icon,84,91,86,90,37,78
Bobby Moore,18038,https://www.futwiz.com/en/fifa22/player/bobby-moore/18038,92,icon,68,64,83,78,93,85
Alessandro Del Piero,18037,https://www.futwiz.com/en/fifa22/player/alessandro-del-piero/18037,92,icon,83,92,89,92,43,67
Hristo Stoichkov,18036,https://www.futwiz.com/en/fifa22/player/hristo-stoichkov/18036,92,icon,92,93,86,92,50,86
Andrea Pirlo,18035,https://www.futwiz.com/en/fifa22/player/andrea-pirlo/18035,92,icon,73,80,95,91,71,67
Javier Zanetti,18034,https://www.futwiz.com/en/fifa22/player/javier-zanetti/18034,92,icon,86,63,88,85,90,81
Peter Schmeichel,18033,https://www.futwiz.com/en/fifa22/player/peter-schmeichel/18033,92,icon,92,87,88,94,49,90
Gary Lineker,18032,https://www.futwiz.com/en/fifa22/player/gary-lineker/18032,92,icon,88,91,73,86,36,76
Fabio Cannavaro,18031,https://www.futwiz.com/en/fifa22/player/fabio-cannavaro/18031,92,icon,80,43,63,68,95,85
Mohamed Salah,17829,https://www.futwiz.com/en/fifa22/player/mohamed-salah/17829,92,totgsucl,93,92,85,93,49,80
Cristiano Ronaldo,17827,https://www.futwiz.com/en/fifa22/player/cristiano-ronaldo/17827,92,totgsucl,88,94,83,90,35,78
Kylian Mbappe,17710,https://www.futwiz.com/en/fifa22/player/kylian-mbappe/17710,92,goldif,98,89,82,93,37,79
Mohamed Salah,17689,https://www.futwiz.com/en/fifa22/player/mohamed-salah/17689,92,potmpl,93,91,86,93,48,81
Neymar Jr,17660,https://www.futwiz.com/en/fifa22/player/neymar-jr/17660,92,goldif,92,85,87,95,38,65
Cristiano Ronaldo,17438,https://www.futwiz.com/en/fifa22/player/cristiano-ronaldo/17438,92,potmpl,88,94,84,89,35,77
Garrincha,17073,https://www.futwiz.com/en/fifa22/player/garrincha/17073,92,icon,90,86,92,94,41,67
Ferenc Puskas,17072,https://www.futwiz.com/en/fifa22/player/ferenc-puskas/17072,92,icon,89,95,90,91,47,77
Paolo Maldini,17071,https://www.futwiz.com/en/fifa22/player/paolo-maldini/17071,92,icon,82,56,74,68,95,81
Robert Lewandowski,70,https://www.futwiz.com/en/fifa22/player/robert-lewandowski/70,92,gold,78,92,79,86,44,82
Casillas,35,https://www.futwiz.com/en/fifa22/player/casillas/35,92,icon,93,89,85,95,60,91
Grady Diangana,21509,https://www.futwiz.com/en/fifa22/player/grady-diangana/21509,91,seasonreward,99,86,92,94,44,80
Iago,21486,https://www.futwiz.com/en/fifa22/player/iago/21486,91,shapeshifter,95,88,90,93,83,85
Fabien Centonze,21460,https://www.futwiz.com/en/fifa22/player/fabien-centonze/21460,91,shapeshifter,93,91,88,91,80,86
Lars Ricken,21457,https://www.futwiz.com/en/fifa22/player/lars-ricken/21457,91,shapehero,93,91,88,90,64,77
Thomas Delaney,21418,https://www.futwiz.com/en/fifa22/player/thomas-delaney/21418,91,shapeshifter,85,81,86,85,92,91
Daley Blind,21416,https://www.futwiz.com/en/fifa22/player/daley-blind/21416,91,shapeshifter,88,86,91,90,93,92
Everton,21365,https://www.futwiz.com/en/fifa22/player/everton/21365,91,shapeshifter,96,87,91,95,43,73
Yannick Gerhardt,21361,https://www.futwiz.com/en/fifa22/player/yannick-gerhardt/21361,91,shapeshifter,93,84,88,90,87,91
Federico Lertora,21336,https://www.futwiz.com/en/fifa22/player/federico-lertora/21336,91,liber143,86,80,87,88,91,95
Cesc Fabregas,21330,https://www.futwiz.com/en/fifa22/player/cesc-fabregas/21330,91,sbcprem,85,83,96,91,80,82
Maracas,21322,https://www.futwiz.com/en/fifa22/player/maracas/21322,91,seasonreward,91,48,68,78,92,90
Arianit Ferati,21321,https://www.futwiz.com/en/fifa22/player/arianit-ferati/21321,91,seasonreward,93,87,91,92,63,75
Anthony Knockaert,21320,https://www.futwiz.com/en/fifa22/player/anthony-knockaert/21320,91,seasonreward,92,88,90,92,68,86
Walker Zimmerman,21269,https://www.futwiz.com/en/fifa22/player/walker-zimmerman/21269,91,tots,86,60,75,81,90,98
Maxi Moralez,21268,https://www.futwiz.com/en/fifa22/player/maxi-moralez/21268,91,tots,90,89,92,94,65,75
Johnny Russell,21267,https://www.futwiz.com/en/fifa22/player/johnny-russell/21267,91,tots,94,91,86,93,56,93
Florin Tanase,21254,https://www.futwiz.com/en/fifa22/player/florin-tanase/21254,91,tots,95,94,92,91,67,84
Tomas Holes,21253,https://www.futwiz.com/en/fifa22/player/tomas-holes/21253,91,tots,88,83,91,88,90,94
Bartholomew Ogbeche,21252,https://www.futwiz.com/en/fifa22/player/bartholomew-ogbeche/21252,91,tots,90,95,82,87,48,97
Ivi Lopez,21251,https://www.futwiz.com/en/fifa22/player/ivi-lopez/21251,91,tots,98,93,89,92,55,85
Maxime Lopez,21243,https://www.futwiz.com/en/fifa22/player/maxime-lopez/21243,91,totssf,87,84,92,92,84,83
Teji Savanier,21211,https://www.futwiz.com/en/fifa22/player/teji-savanier/21211,91,tots,88,91,93,92,85,86
Emerson,21203,https://www.futwiz.com/en/fifa22/player/emerson/21203,91,showdown,93,78,87,89,91,90
Daniel Munoz,21201,https://www.futwiz.com/en/fifa22/player/daniel-munoz/21201,91,tots,94,65,85,86,90,91
William Saliba,21182,https://www.futwiz.com/en/fifa22/player/william-saliba/21182,91,tots,87,43,78,83,92,93
Dante,21181,https://www.futwiz.com/en/fifa22/player/dante/21181,91,tots,88,61,82,83,93,93
Matteo Guendouzi,21180,https://www.futwiz.com/en/fifa22/player/matteo-guendouzi/21180,91,tots,90,85,90,91,86,91
Andrew Robertson,21119,https://www.futwiz.com/en/fifa22/player/andrew-robertson/21119,91,goldif,90,65,86,85,86,84
Sebastian Coates,21103,https://www.futwiz.com/en/fifa22/player/sebastian-coates/21103,91,tots,85,56,71,84,93,88
Pablo Sarabia,21102,https://www.futwiz.com/en/fifa22/player/pablo-sarabia/21102,91,tots,94,87,92,92,65,72
Jesus Navas,21085,https://www.futwiz.com/en/fifa22/player/jesus-navas/21085,91,tots,95,74,90,91,87,78
Muniain,21055,https://www.futwiz.com/en/fifa22/player/muniain/21055,91,tots,94,88,91,96,59,70
Josko Gvardiol,21026,https://www.futwiz.com/en/fifa22/player/josko-gvardiol/21026,91,tots,92,68,85,85,90,93
Christian Cueva,21014,https://www.futwiz.com/en/fifa22/player/christian-cueva/21014,91,tots,92,88,90,95,60,74
Odion Ighalo,21013,https://www.futwiz.com/en/fifa22/player/odion-ighalo/21013,91,tots,88,93,84,91,58,91
Nico Schlotterbeck,21008,https://www.futwiz.com/en/fifa22/player/nico-schlotterbeck/21008,91,tots,88,48,72,82,90,93
Jeremie Frimpong,21004,https://www.futwiz.com/en/fifa22/player/jeremie-frimpong/21004,91,tots,99,63,85,90,89,89
Thibaut Courtois,20958,https://www.futwiz.com/en/fifa22/player/thibaut-courtois/20958,91,uclmotm,88,91,77,90,48,89
Dominic Solanke,20936,https://www.futwiz.com/en/fifa22/player/dominic-solanke/20936,91,tots,91,92,82,91,44,92
Andreas Weimann,20935,https://www.futwiz.com/en/fifa22/player/andreas-weimann/20935,91,tots,95,90,84,90,58,91
Bukayo Saka,20928,https://www.futwiz.com/en/fifa22/player/bukayo-saka/20928,91,tots,95,85,89,92,73,76
Diogo Jota,20927,https://www.futwiz.com/en/fifa22/player/diogo-jota/20927,91,tots,94,90,84,94,66,85
Nacho Fernandez,20856,https://www.futwiz.com/en/fifa22/player/nacho-fernandez/20856,91,showdown1,89,48,78,82,92,92
Sebastien Haller,20838,https://www.futwiz.com/en/fifa22/player/sebastien-haller/20838,91,tots,88,91,76,88,59,93
Fred,20837,https://www.futwiz.com/en/fifa22/player/fred/20837,91,tots,87,80,88,92,88,89
Antony,20836,https://www.futwiz.com/en/fifa22/player/antony/20836,91,tots,98,85,87,97,49,78
Orkun Kokcu,20835,https://www.futwiz.com/en/fifa22/player/orkun-kokcu/20835,91,tots,90,89,93,93,74,90
Canales,20737,https://www.futwiz.com/en/fifa22/player/canales/20737,91,showdown1,92,88,94,92,83,84
Jose Fonte,20707,https://www.futwiz.com/en/fifa22/player/jose-fonte/20707,91,captain,82,56,72,74,91,91
Tim Cahill,20706,https://www.futwiz.com/en/fifa22/player/tim-cahill/20706,91,captain2,93,91,86,89,75,93
Christopher Nkunku,20697,https://www.futwiz.com/en/fifa22/player/christopher-nkunku/20697,91,potmbundes,89,86,92,94,81,81
Koke,20593,https://www.futwiz.com/en/fifa22/player/koke/20593,91,captain,84,85,92,90,86,87
Clint Dempsey,20582,https://www.futwiz.com/en/fifa22/player/clint-dempsey/20582,91,captain2,89,91,89,92,81,88
Raheem Sterling,20548,https://www.futwiz.com/en/fifa22/player/raheem-sterling/20548,91,goldif,94,86,84,91,48,71
Wout Weghorst,20533,https://www.futwiz.com/en/fifa22/player/wout-weghorst/20533,91,showdown1,94,93,87,92,58,95
Marcelo Brozovic,20527,https://www.futwiz.com/en/fifa22/player/marcelo-brozovic/20527,91,showdown1,87,80,90,86,91,90
Ainsley Maitland-Niles,20491,https://www.futwiz.com/en/fifa22/player/ainsley-maitland-niles/20491,91,eclrttf,93,80,88,93,91,90
Kyle Walker,20487,https://www.futwiz.com/en/fifa22/player/kyle-walker/20487,91,uclrttf,98,69,85,87,88,92
Alex Sandro,20475,https://www.futwiz.com/en/fifa22/player/alex-sandro/20475,91,fantasy2,94,73,88,87,88,87
Heung Min Son,20449,https://www.futwiz.com/en/fifa22/player/heung-min-son/20449,91,goldif,91,89,86,88,45,72
Daniel Caligiuri,20426,https://www.futwiz.com/en/fifa22/player/daniel-caligiuri/20426,91,fantasy2,92,88,92,91,85,89
Lukas Klostermann,20418,https://www.futwiz.com/en/fifa22/player/lukas-klostermann/20418,91,fantasy2,93,63,79,81,93,89
Moses Simon,20417,https://www.futwiz.com/en/fifa22/player/moses-simon/20417,91,fantasy2,98,89,90,95,46,82
Eduardo Camavinga,20416,https://www.futwiz.com/en/fifa22/player/eduardo-camavinga/20416,91,fantasy2,89,80,89,93,88,90
Jose Maria Gimenez,20412,https://www.futwiz.com/en/fifa22/player/jose-maria-gimenez/20412,91,fantasy2,85,51,64,66,92,86
Nani,20410,https://www.futwiz.com/en/fifa22/player/nani/20410,91,fantasy1,88,91,90,92,41,85
Jadon Sancho,20300,https://www.futwiz.com/en/fifa22/player/jadon-sancho/20300,91,birthday,93,86,87,95,40,71
Davor Suker,20296,https://www.futwiz.com/en/fifa22/player/davor-suker/20296,91,iconmoment,87,95,83,92,46,78
Gianluca Zambrotta,20290,https://www.futwiz.com/en/fifa22/player/gianluca-zambrotta/20290,91,iconmoment,93,81,86,88,90,88
Pep Guardiola,20286,https://www.futwiz.com/en/fifa22/player/pep-guardiola/20286,91,iconmoment,83,71,91,83,89,84
Frank Rijkaard,20275,https://www.futwiz.com/en/fifa22/player/frank-rijkaard/20275,91,iconmoment,83,81,84,82,91,88
Luis Hernandez,20268,https://www.futwiz.com/en/fifa22/player/luis-hernandez/20268,91,iconmoment,94,92,76,90,49,71
Deco,20266,https://www.futwiz.com/en/fifa22/player/deco/20266,91,iconmoment,86,84,92,92,52,71
Jay-Jay Okocha,20265,https://www.futwiz.com/en/fifa22/player/jay-jay-okocha/20265,91,iconmoment,90,86,86,95,41,64
Claude Makelele,20264,https://www.futwiz.com/en/fifa22/player/claude-makelele/20264,91,iconmoment,83,70,82,81,89,90
Jari Litmanen,20262,https://www.futwiz.com/en/fifa22/player/jari-litmanen/20262,91,iconmoment,85,94,86,87,37,65
Hernan Crespo,20261,https://www.futwiz.com/en/fifa22/player/hernan-crespo/20261,91,iconmoment,91,93,75,90,39,75
Frank Lampard,20254,https://www.futwiz.com/en/fifa22/player/frank-lampard/20254,91,iconmoment,81,94,89,89,75,83
Gianfranco Zola,20253,https://www.futwiz.com/en/fifa22/player/gianfranco-zola/20253,91,iconmoment,88,94,89,93,44,65
Thibaut Courtois,20228,https://www.futwiz.com/en/fifa22/player/thibaut-courtois/20228,91,potmlaliga,88,91,77,90,48,89
Nemanja Vidic,20188,https://www.futwiz.com/en/fifa22/player/nemanja-vidic/20188,91,iconmoment,84,52,64,66,95,94
Michael Essien,20179,https://www.futwiz.com/en/fifa22/player/michael-essien/20179,91,iconmoment,86,81,83,83,92,91
Juan Sebastian Veron,20175,https://www.futwiz.com/en/fifa22/player/juan-sebastian-veron/20175,91,iconmoment,82,89,92,88,79,87
Henrik Larsson,20170,https://www.futwiz.com/en/fifa22/player/henrik-larsson/20170,91,iconmoment,92,91,78,88,50,76
Emmanuel Petit,20159,https://www.futwiz.com/en/fifa22/player/emmanuel-petit/20159,91,iconmoment,84,84,83,81,89,92
Rio Ferdinand,20154,https://www.futwiz.com/en/fifa22/player/rio-ferdinand/20154,91,iconmoment,85,51,69,68,93,88
Roy Keane,20147,https://www.futwiz.com/en/fifa22/player/roy-keane/20147,91,iconmoment,80,73,86,85,91,91
Filippo Inzaghi,20145,https://www.futwiz.com/en/fifa22/player/filippo-inzaghi/20145,91,iconmoment,83,93,75,85,37,68
Rui Costa,20144,https://www.futwiz.com/en/fifa22/player/rui-costa/20144,91,iconmoment,88,84,90,91,45,81
Allan,20116,https://www.futwiz.com/en/fifa22/player/allan/20116,91,birthday,85,80,88,91,90,87
Henrikh Mkhitaryan,20115,https://www.futwiz.com/en/fifa22/player/henrikh-mkhitaryan/20115,91,birthday,90,89,88,91,62,80
Virgil van Dijk,19557,https://www.futwiz.com/en/fifa22/player/virgil-van-dijk/19557,91,uclmotm,81,62,73,75,93,88
Kai Havertz,19461,https://www.futwiz.com/en/fifa22/player/kai-havertz/19461,91,uclrttf,90,88,87,92,50,80
Thomas Muller,18813,https://www.futwiz.com/en/fifa22/player/thomas-muller/18813,91,potmbundes,75,88,87,87,60,77
Manuel Neuer,18726,https://www.futwiz.com/en/fifa22/player/manuel-neuer/18726,91,goldif,90,89,92,90,57,90
Emile Smith Rowe,18662,https://www.futwiz.com/en/fifa22/player/emile-smith-rowe/18662,91,ffs,93,87,89,91,48,81
Sadio Mane,18631,https://www.futwiz.com/en/fifa22/player/sadio-mane/18631,91,goldif,93,86,84,91,46,80
Joshua Kimmich,18550,https://www.futwiz.com/en/fifa22/player/joshua-kimmich/18550,91,goldif,74,77,88,86,85,81
Mauro Icardi,18292,https://www.futwiz.com/en/fifa22/player/mauro-icardi/18292,91,flashback,90,92,76,90,40,84
Raheem Sterling,18288,https://www.futwiz.com/en/fifa22/player/raheem-sterling/18288,91,potmpl,95,86,83,91,48,71
Joao Cancelo,18242,https://www.futwiz.com/en/fifa22/player/joao-cancelo/18242,91,headliner4,90,78,89,90,88,81
Kalidou Koulibaly,18196,https://www.futwiz.com/en/fifa22/player/kalidou-koulibaly/18196,91,headliner4,86,34,57,72,93,92
Karim Benzema,18172,https://www.futwiz.com/en/fifa22/player/karim-benzema/18172,91,goldif,78,89,84,90,41,80
Zlatan Ibrahimovic,18158,https://www.futwiz.com/en/fifa22/player/zlatan-ibrahimovic/18158,91,winterwildcard,90,92,88,89,41,89
David Trezeguet,18137,https://www.futwiz.com/en/fifa22/player/david-trezeguet/18137,91,icon,81,92,70,82,45,80
Robert Pires,18136,https://www.futwiz.com/en/fifa22/player/robert-pires/18136,91,icon,88,82,88,89,40,64
Ronald Koeman,18135,https://www.futwiz.com/en/fifa22/player/ronald-koeman/18135,91,icon,75,88,89,80,90,86
Edwin van der Sar,18134,https://www.futwiz.com/en/fifa22/player/edwin-van-der-sar/18134,91,icon,85,90,81,89,40,95
Didier Drogba,18133,https://www.futwiz.com/en/fifa22/player/didier-drogba/18133,91,icon,90,92,77,82,47,90
Alan Shearer,18132,https://www.futwiz.com/en/fifa22/player/alan-shearer/18132,91,icon,81,93,77,78,52,85
Paul Scholes,18131,https://www.futwiz.com/en/fifa22/player/paul-scholes/18131,91,icon,72,87,91,80,64,82
Marcel Desailly,18130,https://www.futwiz.com/en/fifa22/player/marcel-desailly/18130,91,icon,83,52,66,67,90,90
Bastian Schweinsteiger,18129,https://www.futwiz.com/en/fifa22/player/bastian-schweinsteiger/18129,91,icon,76,86,89,86,86,86
Gheorghe Hagi,18128,https://www.futwiz.com/en/fifa22/player/gheorghe-hagi/18128,91,icon,83,89,90,90,43,65
Petr Cech,18127,https://www.futwiz.com/en/fifa22/player/petr-cech/18127,91,icon,89,88,80,91,55,92
Michael Owen,18126,https://www.futwiz.com/en/fifa22/player/michael-owen/18126,91,icon,90,89,70,88,34,67
Patrick Vieira,18125,https://www.futwiz.com/en/fifa22/player/patrick-vieira/18125,91,icon,83,80,82,85,90,91
Pavel Nedved,18124,https://www.futwiz.com/en/fifa22/player/pavel-nedved/18124,91,icon,85,88,90,90,60,81
Steven Gerrard,18123,https://www.futwiz.com/en/fifa22/player/steven-gerrard/18123,91,icon,77,90,90,85,77,84
Michael Ballack,18030,https://www.futwiz.com/en/fifa22/player/michael-ballack/18030,91,icon,81,90,88,83,81,86
Kaka,18029,https://www.futwiz.com/en/fifa22/player/kaka/18029,91,icon,91,86,88,92,44,73
Fernando Torres,18028,https://www.futwiz.com/en/fifa22/player/fernando-torres/18028,91,icon,93,90,79,88,45,78
Miroslav Klose,18026,https://www.futwiz.com/en/fifa22/player/miroslav-klose/18026,91,icon,88,88,76,82,41,81
Juan Roman Riquelme,18025,https://www.futwiz.com/en/fifa22/player/juan-roman-riquelme/18025,91,icon,70,87,93,93,32,69
Fernando Hierro,18024,https://www.futwiz.com/en/fifa22/player/fernando-hierro/18024,91,icon,73,68,76,70,93,87
Michael Laudrup,18023,https://www.futwiz.com/en/fifa22/player/michael-laudrup/18023,91,icon,85,79,90,92,38,64
Socrates,18022,https://www.futwiz.com/en/fifa22/player/socrates/18022,91,icon,84,90,91,90,45,84
Phillip Lahm,18021,https://www.futwiz.com/en/fifa22/player/phillip-lahm/18021,91,icon,87,72,87,87,90,73
Clarence Seedorf,18020,https://www.futwiz.com/en/fifa22/player/clarence-seedorf/18020,91,icon,80,87,90,88,68,82
Laurent Blanc,18019,https://www.futwiz.com/en/fifa22/player/laurent-blanc/18019,91,icon,79,69,70,78,92,86
Patrick Kluivert,18018,https://www.futwiz.com/en/fifa22/player/patrick-kluivert/18018,91,icon,86,88,80,83,41,82
Ian Rush,18017,https://www.futwiz.com/en/fifa22/player/ian-rush/18017,91,icon,86,92,72,86,45,81
Roberto Carlos,18016,https://www.futwiz.com/en/fifa22/player/roberto-carlos/18016,91,icon,92,83,84,81,86,86
Andriy Shevchenko,18015,https://www.futwiz.com/en/fifa22/player/andriy-shevchenko/18015,91,icon,88,92,72,87,34,75
N'Golo Kante,17753,https://www.futwiz.com/en/fifa22/player/ngolo-kante/17753,91,goldif,79,67,77,84,88,84
Harry Kane,17711,https://www.futwiz.com/en/fifa22/player/harry-kane/17711,91,goldif,72,92,84,85,48,84
Angel Di Maria,17705,https://www.futwiz.com/en/fifa22/player/angel-di-maria/17705,91,adidas,99,85,90,91,52,74
Mohamed Salah,17569,https://www.futwiz.com/en/fifa22/player/mohamed-salah/17569,91,goldif,92,90,84,92,47,79
Karim Benzema,17439,https://www.futwiz.com/en/fifa22/player/karim-benzema/17439,91,potmlaliga,79,88,84,90,41,80
Johan Cruyff,17084,https://www.futwiz.com/en/fifa22/player/johan-cruyff/17084,91,icon,91,89,88,93,41,72
Roberto Baggio,17083,https://www.futwiz.com/en/fifa22/player/roberto-baggio/17083,91,icon,88,82,89,90,38,60
Franco Baresi,17082,https://www.futwiz.com/en/fifa22/player/franco-baresi/17082,91,icon,69,48,74,70,94,80
Ronaldinho,17081,https://www.futwiz.com/en/fifa22/player/ronaldinho/17081,91,icon,91,86,88,92,36,79
Lothar Matthaus,17080,https://www.futwiz.com/en/fifa22/player/lothar-matthaus/17080,91,icon,87,84,86,77,89,82
Lev Yashin,17079,https://www.futwiz.com/en/fifa22/player/lev-yashin/17079,91,icon,93,85,73,93,62,92
Pele,17078,https://www.futwiz.com/en/fifa22/player/pele/17078,91,icon,94,89,88,93,53,73
Diego Maradona,17077,https://www.futwiz.com/en/fifa22/player/diego-maradona/17077,91,icon,93,87,87,94,38,76
Eusebio,17076,https://www.futwiz.com/en/fifa22/player/eusebio/17076,91,icon,93,93,88,90,42,74
Zinedine Zidane,17075,https://www.futwiz.com/en/fifa22/player/zinedine-zidane/17075,91,icon,84,86,91,90,73,81
Marco van Basten,17074,https://www.futwiz.com/en/fifa22/player/marco-van-basten/17074,91,icon,79,92,75,87,40,70
Wayne Rooney,459,https://www.futwiz.com/en/fifa22/player/wayne-rooney/459,91,icon,89,92,83,88,55,89
Jan Oblak,74,https://www.futwiz.com/en/fifa22/player/jan-oblak/74,91,gold,87,92,78,90,50,90
Neymar Jr,73,https://www.futwiz.com/en/fifa22/player/neymar-jr/73,91,gold,91,83,86,94,37,63
Kevin De Bruyne,72,https://www.futwiz.com/en/fifa22/player/kevin-de-bruyne/72,91,gold,76,86,93,88,64,78
Cristiano Ronaldo,71,https://www.futwiz.com/en/fifa22/player/cristiano-ronaldo/71,91,gold,87,93,82,88,34,75
Robin van Persie,41,https://www.futwiz.com/en/fifa22/player/robin-van-persie/41,91,icon,85,94,87,90,46,74
Romelu Lukaku,30,https://www.futwiz.com/en/fifa22/player/romelu-lukaku/30,91,otw,89,91,78,83,42,86
Kylian Mbappe,20,https://www.futwiz.com/en/fifa22/player/kylian-mbappe/20,91,gold,97,88,80,92,36,77
Radja Nainggolan,21510,https://www.futwiz.com/en/fifa22/player/radja-nainggolan/21510,90,seasonreward,87,94,90,87,87,94
Maurice Cova,21340,https://www.futwiz.com/en/fifa22/player/maurice-cova/21340,90,liber143,97,87,93,92,60,88
Guillermo Burdisso,21339,https://www.futwiz.com/en/fifa22/player/guillermo-burdisso/21339,90,liber143,85,60,75,78,91,97
Matias Catalan,21338,https://www.futwiz.com/en/fifa22/player/matias-catalan/21338,90,liber143,93,78,84,82,88,88
Anderson Plata,21337,https://www.futwiz.com/en/fifa22/player/anderson-plata/21337,90,liber143,99,89,86,91,62,88
Otavio,21327,https://www.futwiz.com/en/fifa22/player/otavio/21327,90,tots,93,84,90,94,72,78
Lucas Zelarayan,21272,https://www.futwiz.com/en/fifa22/player/lucas-zelarayan/21272,90,tots,90,88,92,93,56,83
Claudio Bravo,21271,https://www.futwiz.com/en/fifa22/player/claudio-bravo/21271,90,tots,93,58,85,90,90,87
Jack Price,21270,https://www.futwiz.com/en/fifa22/player/jack-price/21270,90,tots,85,70,90,85,85,94
Rasmus Kristensen,21257,https://www.futwiz.com/en/fifa22/player/rasmus-kristensen/21257,90,tots,92,72,85,83,88,95
Vitaliy Buyalskyi,21256,https://www.futwiz.com/en/fifa22/player/vitaliy-buyalskyi/21256,90,tots,90,85,86,93,84,70
Strefezza,21255,https://www.futwiz.com/en/fifa22/player/strefezza/21255,90,tots,94,85,90,92,51,76
Bremer,21244,https://www.futwiz.com/en/fifa22/player/bremer/21244,90,tots,82,47,70,77,92,90
Wesley Hoedt,21206,https://www.futwiz.com/en/fifa22/player/wesley-hoedt/21206,90,tots,80,60,82,77,90,92
Faiz Selemani,21205,https://www.futwiz.com/en/fifa22/player/faiz-selemani/21205,90,tots,99,88,88,92,75,80
Vinicius Souza,21204,https://www.futwiz.com/en/fifa22/player/vinicius-souza/21204,90,tots,91,65,83,87,84,98
Alexandru Maxim,21192,https://www.futwiz.com/en/fifa22/player/alexandru-maxim/21192,90,tots,87,88,91,95,48,74
Miha Zajc,21191,https://www.futwiz.com/en/fifa22/player/miha-zajc/21191,90,tots,87,87,91,90,76,82
Michy Batshuayi,21190,https://www.futwiz.com/en/fifa22/player/michy-batshuayi/21190,90,tots,90,92,80,88,47,84
Guilherme Sitya,21189,https://www.futwiz.com/en/fifa22/player/guilherme-sitya/21189,90,tots,96,62,86,88,86,91
Umut Bozok,21188,https://www.futwiz.com/en/fifa22/player/umut-bozok/21188,90,tots,93,89,84,90,44,87
Jonathan Clauss,21183,https://www.futwiz.com/en/fifa22/player/jonathan-clauss/21183,90,tots,97,80,85,91,87,88
Angel Di Maria,21120,https://www.futwiz.com/en/fifa22/player/angel-di-maria/21120,90,goldif,89,86,90,90,51,72
Otavio,21112,https://www.futwiz.com/en/fifa22/player/otavio/21112,90,tots,93,84,90,94,72,78
Marcos Senesi,21106,https://www.futwiz.com/en/fifa22/player/marcos-senesi/21106,90,showdown,89,50,83,86,92,90
Pedrinho,21105,https://www.futwiz.com/en/fifa22/player/pedrinho/21105,90,tots,91,89,90,92,75,84
Mateus Uribe,21104,https://www.futwiz.com/en/fifa22/player/mateus-uribe/21104,90,tots,86,85,87,88,86,93
De Tomas,21054,https://www.futwiz.com/en/fifa22/player/de-tomas/21054,90,tots,90,95,82,91,45,85
Salem Al Dawsari,21020,https://www.futwiz.com/en/fifa22/player/salem-al-dawsari/21020,90,tots,97,88,87,94,62,92
Carlos Junior,21018,https://www.futwiz.com/en/fifa22/player/carlos-junior/21018,90,tots,96,87,89,94,55,82
Bruno Henrique,21017,https://www.futwiz.com/en/fifa22/player/bruno-henrique/21017,90,tots,82,84,88,87,88,92
Leandre Tawamba,21016,https://www.futwiz.com/en/fifa22/player/leandre-tawamba/21016,90,tots,93,91,80,87,30,87
Connor Goldson,21015,https://www.futwiz.com/en/fifa22/player/connor-goldson/21015,90,showdown,88,60,78,84,91,91
David Raum,21007,https://www.futwiz.com/en/fifa22/player/david-raum/21007,90,tots,99,76,87,91,85,90
Vincenzo Grifo,21006,https://www.futwiz.com/en/fifa22/player/vincenzo-grifo/21006,90,tots,92,87,90,92,50,78
Filip Kostic,21005,https://www.futwiz.com/en/fifa22/player/filip-kostic/21005,90,tots,95,87,90,91,75,87
Adebayo Akinfenwa,20949,https://www.futwiz.com/en/fifa22/player/adebayo-akinfenwa/20949,90,sbcprem,91,91,80,86,56,99
Nicky Cadden,20941,https://www.futwiz.com/en/fifa22/player/nicky-cadden/20941,90,tots,97,77,85,90,84,90
Jon Guthrie,20940,https://www.futwiz.com/en/fifa22/player/jon-guthrie/20940,90,tots,84,50,77,78,87,96
Morgan Gibbs-White,20939,https://www.futwiz.com/en/fifa22/player/morgan-gibbs-white/20939,90,tots,90,86,91,92,76,82
John Swift,20938,https://www.futwiz.com/en/fifa22/player/john-swift/20938,90,tots,87,90,91,93,68,85
Chris Willock,20937,https://www.futwiz.com/en/fifa22/player/chris-willock/20937,90,tots,95,88,83,92,40,83
